user_id,account_id,intervention_id,login_days_30d,login_days_l7,core_actions_30d,collab_actions_30d,time_spent_30d,feature_diversity_avg_30d,days_observed_30d,days_since_last_active,momentum_ratio,collab_intensity_ratio,log_login_days_30d,log_login_days_l7,log_core_actions_30d,log_time_spent_30d,log_collab_actions_30d,treatment_flag,collab_activated_flag,outcome_observed_flag,role_type_basic,role_type_power_user,plan_tier_growth,plan_tier_starter,account_size_bucket_mid,account_size_bucket_small
user_0000270,acct_00023,intv_0000112,11.0,4,74.0,6,433.0,1.0,11,1,0.3333333333333333,0.5,2.4849066497880004,1.6094379124341003,4.31748811353631,6.073044534100405,1.9459101490553132,0,0.0,1,True,False,False,True,False,True
user_0000272,acct_00024,intv_0000113,7.0,1,39.0,4,214.0,1.0,7,2,0.125,0.5,2.0794415416798357,0.6931471805599453,3.6888794541139363,5.3706380281276624,1.6094379124341003,1,,0,True,False,False,True,True,False
user_0000273,acct_00024,intv_0000114,8.0,2,38.0,2,208.0,1.0,8,1,0.2222222222222222,0.2222222222222222,2.1972245773362196,1.0986122886681098,3.6635616461296463,5.342334251964811,1.0986122886681098,0,1.0,1,True,False,False,True,True,False
user_0000274,acct_00024,intv_0000115,27.0,6,1597.0,0,6223.0,1.037037037037037,27,2,0.21428571428571427,0.0,3.332204510175204,1.9459101490553132,7.37650812632622,8.736168065858228,0.0,1,0.0,1,False,True,False,True,True,False
user_0000279,acct_00024,intv_0000116,29.0,6,1790.0,0,6815.0,1.0689655172413792,29,1,0.2,0.0,3.4011973816621555,1.9459101490553132,7.490529402060711,8.827028068509152,0.0,0,0.0,1,True,False,False,True,True,False
user_0000289,acct_00024,intv_0000117,28.0,6,1622.0,0,6294.0,1.1071428571428572,28,2,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.392031567514591,8.747510946478448,0.0,0,1.0,1,False,False,False,True,True,False
user_0000292,acct_00024,intv_0000118,28.0,6,1640.0,0,6435.0,1.1785714285714286,28,1,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.403061091090091,8.769662508112274,0.0,1,0.0,1,True,False,False,True,True,False
user_0000297,acct_00025,intv_0000119,11.0,3,44.0,3,271.0,1.181818181818182,11,2,0.25,0.25,2.4849066497880004,1.3862943611198906,3.8066624897703196,5.605802066295998,1.3862943611198906,0,0.0,1,True,False,True,False,True,False
user_0000298,acct_00025,intv_0000120,11.0,2,72.0,1,430.0,1.0909090909090908,11,2,0.16666666666666666,0.08333333333333333,2.4849066497880004,1.0986122886681098,4.290459441148391,6.066108090103747,0.6931471805599453,0,0.0,1,True,False,True,False,True,False
user_0000299,acct_00026,intv_0000121,10.0,3,52.0,5,311.0,1.2,10,2,0.2727272727272727,0.45454545454545453,2.3978952727983707,1.3862943611198906,3.970291913552122,5.7430031878094825,1.791759469228055,0,0.0,1,True,False,False,True,False,True
user_0000304,acct_00026,intv_0000122,7.0,1,43.0,3,234.0,1.1428571428571428,7,1,0.125,0.375,2.0794415416798357,0.6931471805599453,3.784189633918261,5.459585514144159,1.3862943611198906,1,0.0,1,True,False,False,True,False,True
user_0000309,acct_00027,intv_0000123,10.0,2,49.0,1,297.0,1.1,10,3,0.18181818181818182,0.09090909090909091,2.3978952727983707,1.0986122886681098,3.912023005428146,5.697093486505405,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0000312,acct_00028,intv_0000124,9.0,3,47.0,2,284.0,1.1111111111111112,9,3,0.3,0.2,2.302585092994046,1.3862943611198906,3.871201010907891,5.652489180268651,1.0986122886681098,1,0.0,1,True,False,True,False,True,False
user_0000313,acct_00028,intv_0000125,24.0,5,1424.0,0,5876.0,1.0,24,3,0.2,0.0,3.2188758248682006,1.791759469228055,7.261927092702751,8.678801706612651,0.0,0,0.0,1,True,False,True,False,True,False
user_0000321,acct_00028,intv_0000126,8.0,5,41.0,4,268.0,1.125,8,1,0.5555555555555556,0.4444444444444444,2.1972245773362196,1.791759469228055,3.7376696182833684,5.594711379601839,1.6094379124341003,0,0.0,1,True,False,True,False,True,False
user_0000322,acct_00028,intv_0000127,8.0,2,34.0,1,205.0,1.125,8,3,0.2222222222222222,0.1111111111111111,2.1972245773362196,1.0986122886681098,3.5553480614894135,5.327876168789581,0.6931471805599453,1,0.0,1,True,False,True,False,True,False
user_0000324,acct_00028,intv_0000128,27.0,5,1606.0,0,6321.0,1.037037037037037,27,3,0.17857142857142858,0.0,3.332204510175204,1.791759469228055,7.382124365737512,8.751790892775563,0.0,1,0.0,1,False,False,True,False,True,False
user_0000325,acct_00028,intv_0000129,7.0,1,37.0,3,222.0,1.1428571428571428,7,3,0.125,0.375,2.0794415416798357,0.6931471805599453,3.6375861597263857,5.407171771460119,1.3862943611198906,0,1.0,1,True,False,True,False,True,False
user_0000326,acct_00028,intv_0000130,10.0,3,51.0,2,304.0,1.1,10,2,0.2727272727272727,0.18181818181818182,2.3978952727983707,1.3862943611198906,3.9512437185814275,5.720311776607412,1.0986122886681098,0,0.0,1,True,False,True,False,True,False
user_0000327,acct_00028,intv_0000131,10.0,5,44.0,0,271.0,1.0,10,1,0.45454545454545453,0.0,2.3978952727983707,1.791759469228055,3.8066624897703196,5.605802066295998,0.0,0,0.0,1,True,False,True,False,True,False
user_0000329,acct_00028,intv_0000132,7.0,2,28.0,2,182.0,1.1428571428571428,7,1,0.25,0.25,2.0794415416798357,1.0986122886681098,3.367295829986474,5.209486152841421,1.0986122886681098,0,0.0,1,True,False,True,False,True,False
user_0000334,acct_00028,intv_0000133,9.0,3,49.0,2,264.0,1.1111111111111112,9,3,0.3,0.2,2.302585092994046,1.3862943611198906,3.912023005428146,5.579729825986222,1.0986122886681098,0,0.0,1,True,False,True,False,True,False
user_0000338,acct_00030,intv_0000134,14.0,5,64.0,3,357.0,1.1428571428571428,14,2,0.3333333333333333,0.2,2.70805020110221,1.791759469228055,4.174387269895637,5.8805329864007,1.3862943611198906,0,0.0,1,True,False,True,False,False,False
user_0000341,acct_00030,intv_0000135,12.0,4,57.0,2,321.0,1.1666666666666667,12,1,0.3076923076923077,0.15384615384615385,2.5649493574615367,1.6094379124341003,4.060443010546419,5.7745515455444085,1.0986122886681098,0,,0,True,False,True,False,False,False
user_0000342,acct_00030,intv_0000136,28.0,6,1757.0,0,7292.82,1.0357142857142858,28,2,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.471932078245122,8.89478269324674,0.0,1,0.0,1,False,True,True,False,False,False
user_0000343,acct_00030,intv_0000137,9.0,1,44.0,7,241.0,1.1111111111111112,9,3,0.1,0.7,2.302585092994046,0.6931471805599453,3.8066624897703196,5.488937726156687,2.0794415416798357,1,0.0,1,True,False,True,False,False,False
user_0000344,acct_00030,intv_0000138,6.0,2,30.0,2,175.0,1.1666666666666667,6,1,0.2857142857142857,0.2857142857142857,1.9459101490553132,1.0986122886681098,3.4339872044851463,5.170483995038151,1.0986122886681098,0,0.0,1,True,False,True,False,False,False
user_0000345,acct_00031,intv_0000139,7.0,3,40.0,4,205.0,1.0,7,1,0.375,0.5,2.0794415416798357,1.3862943611198906,3.713572066704308,5.327876168789581,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0000346,acct_00031,intv_0000140,28.0,7,1772.0,0,6448.0,1.1071428571428572,28,1,0.2413793103448276,0.0,3.367295829986474,2.0794415416798357,7.480428306074208,8.771680359010377,0.0,0,0.0,1,True,False,False,True,False,True
user_0000349,acct_00031,intv_0000141,7.0,4,25.0,3,156.0,1.0,7,1,0.5,0.375,2.0794415416798357,1.6094379124341003,3.258096538021482,5.056245805348308,1.3862943611198906,1,1.0,1,True,False,False,True,False,True
user_0000360,acct_00032,intv_0000142,11.0,3,70.0,2,392.0,1.181818181818182,11,1,0.25,0.16666666666666666,2.4849066497880004,1.3862943611198906,4.2626798770413155,5.973809611869261,1.0986122886681098,0,0.0,1,True,False,False,True,False,True
user_0000361,acct_00032,intv_0000143,7.0,1,30.0,1,197.0,1.0,7,2,0.125,0.125,2.0794415416798357,0.6931471805599453,3.4339872044851463,5.288267030694535,0.6931471805599453,1,1.0,1,True,False,False,True,False,True
user_0000363,acct_00032,intv_0000144,7.0,2,32.0,1,197.0,1.0,7,2,0.25,0.125,2.0794415416798357,1.0986122886681098,3.4965075614664802,5.288267030694535,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0000364,acct_00033,intv_0000145,13.0,3,60.0,1,334.0,1.0769230769230769,13,2,0.21428571428571427,0.07142857142857142,2.6390573296152584,1.3862943611198906,4.110873864173311,5.814130531825066,0.6931471805599453,0,0.0,1,True,False,False,False,False,False
user_0000365,acct_00033,intv_0000146,11.0,3,44.0,1,277.0,1.181818181818182,11,3,0.25,0.08333333333333333,2.4849066497880004,1.3862943611198906,3.8066624897703196,5.627621113690637,0.6931471805599453,0,1.0,1,True,False,False,False,False,False
user_0000374,acct_00035,intv_0000147,6.0,2,43.0,1,212.0,1.0,6,2,0.2857142857142857,0.14285714285714285,1.9459101490553132,1.0986122886681098,3.784189633918261,5.3612921657094255,0.6931471805599453,0,0.0,1,True,False,True,False,True,False
user_0000377,acct_00035,intv_0000148,8.0,1,44.0,0,237.0,1.125,8,1,0.1111111111111111,0.0,2.1972245773362196,0.6931471805599453,3.8066624897703196,5.472270673671475,0.0,0,0.0,1,True,False,True,False,True,False
user_0000378,acct_00035,intv_0000149,9.0,4,48.0,3,279.0,1.0,9,1,0.4,0.3,2.302585092994046,1.6094379124341003,3.8918202981106265,5.634789603169249,1.3862943611198906,0,,0,True,False,True,False,True,False
user_0000379,acct_00036,intv_0000150,9.0,3,44.0,5,269.0,1.1111111111111112,9,1,0.3,0.5,2.302585092994046,1.3862943611198906,3.8066624897703196,5.598421958998375,1.791759469228055,1,0.0,1,True,False,False,True,False,True
user_0000385,acct_00036,intv_0000151,12.0,3,73.0,9,420.0,1.0,12,3,0.23076923076923078,0.6923076923076923,2.5649493574615367,1.3862943611198906,4.30406509320417,6.042632833682381,2.302585092994046,0,0.0,1,True,False,False,True,False,True
user_0000390,acct_00036,intv_0000152,9.0,2,39.0,2,257.0,1.1111111111111112,9,1,0.2,0.2,2.302585092994046,1.0986122886681098,3.6888794541139363,5.552959584921617,1.0986122886681098,0,0.0,1,True,False,False,True,False,True
user_0000393,acct_00036,intv_0000153,7.0,3,44.0,1,246.0,1.1428571428571428,7,1,0.375,0.125,2.0794415416798357,1.3862943611198906,3.8066624897703196,5.5093883366279774,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0000396,acct_00036,intv_0000154,8.0,1,46.0,1,271.0,1.0,8,2,0.1111111111111111,0.1111111111111111,2.1972245773362196,0.6931471805599453,3.8501476017100584,5.605802066295998,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0000398,acct_00036,intv_0000155,28.0,5,1716.0,0,6922.0,1.0357142857142858,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.448333860897476,8.842604480678025,0.0,0,1.0,1,True,False,False,True,False,True
user_0000401,acct_00036,intv_0000156,8.0,4,38.0,1,232.0,1.125,8,2,0.4444444444444444,0.1111111111111111,2.1972245773362196,1.6094379124341003,3.6635616461296463,5.4510384535657,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0000402,acct_00036,intv_0000157,28.0,6,1683.0,0,6811.0,1.1071428571428572,28,2,0.20689655172413793,0.0,3.367295829986474,1.9459101490553132,7.428927194802272,8.826441041782578,0.0,1,0.0,1,False,False,False,True,False,True
user_0000403,acct_00036,intv_0000158,7.0,1,26.0,1,177.0,1.0,7,3,0.125,0.125,2.0794415416798357,0.6931471805599453,3.295836866004329,5.181783550292085,0.6931471805599453,0,0.0,1,True,False,False,True,False,True
user_0000404,acct_00036,intv_0000159,8.0,2,31.0,0,163.0,1.125,8,3,0.2222222222222222,0.0,2.1972245773362196,1.0986122886681098,3.4657359027997265,5.099866427824199,0.0,1,0.0,1,True,False,False,True,False,True
user_0000406,acct_00036,intv_0000160,8.0,2,38.0,2,200.0,1.0,8,3,0.2222222222222222,0.2222222222222222,2.1972245773362196,1.0986122886681098,3.6635616461296463,5.303304908059076,1.0986122886681098,0,0.0,1,True,False,False,True,False,True
user_0000408,acct_00037,intv_0000161,7.0,1,33.0,0,208.0,1.1428571428571428,7,2,0.125,0.0,2.0794415416798357,0.6931471805599453,3.5263605246161616,5.342334251964811,0.0,0,0.0,1,True,False,False,True,False,True
user_0000409,acct_00038,intv_0000162,5.0,1,23.0,3,132.0,1.0,5,3,0.16666666666666666,0.5,1.791759469228055,0.6931471805599453,3.1780538303479458,4.890349128221754,1.3862943611198906,0,0.0,1,True,False,True,False,True,False
user_0000411,acct_00038,intv_0000163,6.0,2,37.0,1,226.0,1.0,6,1,0.2857142857142857,0.14285714285714285,1.9459101490553132,1.0986122886681098,3.6375861597263857,5.424950017481403,0.6931471805599453,0,1.0,1,True,False,True,False,True,False
user_0000412,acct_00038,intv_0000164,10.0,2,36.0,1,229.0,1.0,10,2,0.18181818181818182,0.09090909090909091,2.3978952727983707,1.0986122886681098,3.6109179126442243,5.438079308923196,0.6931471805599453,0,0.0,1,True,False,True,False,True,False
user_0000417,acct_00039,intv_0000165,8.0,1,38.0,4,210.0,1.0,8,2,0.1111111111111111,0.4444444444444444,2.1972245773362196,0.6931471805599453,3.6635616461296463,5.351858133476067,1.6094379124341003,0,0.0,1,True,False,False,True,True,False
user_0000422,acct_00039,intv_0000166,13.0,3,71.0,5,418.0,1.1538461538461535,13,1,0.21428571428571427,0.35714285714285715,2.6390573296152584,1.3862943611198906,4.276666119016055,6.037870919922137,1.791759469228055,0,1.0,1,True,False,False,True,True,False
user_0000424,acct_00040,intv_0000167,29.0,7,1729.0,0,6718.0,1.137931034482759,29,1,0.23333333333333334,0.0,3.4011973816621555,2.0794415416798357,7.455876687491824,8.81269461292015,0.0,0,1.0,1,False,True,False,True,True,False
user_0000425,acct_00040,intv_0000168,8.0,3,53.0,1,292.0,1.125,8,1,0.3333333333333333,0.1111111111111111,2.1972245773362196,1.3862943611198906,3.9889840465642745,5.680172609017068,0.6931471805599453,1,0.0,1,True,False,False,True,True,False
user_0000426,acct_00040,intv_0000169,8.0,2,37.0,5,208.0,1.0,8,3,0.2222222222222222,0.5555555555555556,2.1972245773362196,1.0986122886681098,3.6375861597263857,5.342334251964811,1.791759469228055,1,1.0,1,True,False,False,True,True,False
user_0000428,acct_00040,intv_0000170,12.0,4,73.0,5,428.0,1.0833333333333333,12,1,0.3076923076923077,0.38461538461538464,2.5649493574615367,1.6094379124341003,4.30406509320417,6.061456918928017,1.791759469228055,0,0.0,1,True,False,False,True,True,False
user_0000429,acct_00040,intv_0000171,27.0,6,1638.0,0,6777.0,1.0740740740740742,27,2,0.21428571428571427,0.0,3.332204510175204,1.9459101490553132,7.40184157874383,8.821437352166997,0.0,0,1.0,1,True,False,False,True,True,False
user_0000435,acct_00041,intv_0000172,7.0,4,33.0,0,169.0,1.1428571428571428,7,2,0.5,0.0,2.0794415416798357,1.6094379124341003,3.5263605246161616,5.135798437050262,0.0,0,0.0,1,True,False,False,True,False,True
user_0000437,acct_00041,intv_0000173,12.0,3,64.0,4,352.0,1.0833333333333333,12,3,0.23076923076923078,0.3076923076923077,2.5649493574615367,1.3862943611198906,4.174387269895637,5.8664680569332965,1.6094379124341003,0,,0,True,False,False,True,False,True
user_0000438,acct_00041,intv_0000174,14.0,5,74.0,3,433.0,1.1428571428571428,14,1,0.3333333333333333,0.2,2.70805020110221,1.791759469228055,4.31748811353631,6.073044534100405,1.3862943611198906,1,0.0,1,True,False,False,True,False,True
user_0000441,acct_00042,intv_0000175,10.0,4,56.0,0,333.0,1.1,10,2,0.36363636363636365,0.0,2.3978952727983707,1.6094379124341003,4.04305126783455,5.811140992976701,0.0,0,1.0,1,True,False,False,True,False,True
user_0000442,acct_00042,intv_0000176,6.0,2,30.0,0,172.0,1.1666666666666667,6,3,0.2857142857142857,0.0,1.9459101490553132,1.0986122886681098,3.4339872044851463,5.153291594497779,0.0,0,0.0,1,True,False,False,True,False,True
user_0000444,acct_00042,intv_0000177,8.0,1,46.0,3,266.0,1.125,8,1,0.1111111111111111,0.3333333333333333,2.1972245773362196,0.6931471805599453,3.8501476017100584,5.58724865840025,1.3862943611198906,0,0.0,1,True,False,False,True,False,True
user_0000445,acct_00042,intv_0000178,7.0,1,41.0,6,218.0,1.0,7,2,0.125,0.75,2.0794415416798357,0.6931471805599453,3.7376696182833684,5.389071729816501,1.9459101490553132,0,0.0,1,True,False,False,True,False,True
user_0000446,acct_00042,intv_0000179,8.0,3,35.0,4,204.0,1.0,8,1,0.3333333333333333,0.4444444444444444,2.1972245773362196,1.3862943611198906,3.58351893845611,5.3230099791384085,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0000447,acct_00042,intv_0000180,10.0,4,53.0,2,305.0,1.1,10,2,0.36363636363636365,0.18181818181818182,2.3978952727983707,1.6094379124341003,3.9889840465642745,5.723585101952381,1.0986122886681098,0,1.0,1,True,False,False,True,False,True
user_0000448,acct_00042,intv_0000181,28.0,5,1671.0,0,7108.0,1.1071428571428572,28,3,0.1724137931034483,0.0,3.367295829986474,1.791759469228055,7.421775793644647,8.869116865929483,0.0,1,1.0,1,False,True,False,True,False,True
user_0000453,acct_00042,intv_0000182,10.0,3,51.0,4,324.0,1.2,10,2,0.2727272727272727,0.36363636363636365,2.3978952727983707,1.3862943611198906,3.9512437185814275,5.783825182329737,1.6094379124341003,0,0.0,1,True,False,False,True,False,True
user_0000458,acct_00042,intv_0000183,15.0,3,78.0,5,460.0,1.0,15,2,0.1875,0.3125,2.772588722239781,1.3862943611198906,4.3694478524670215,6.133398042996649,1.791759469228055,1,0.0,1,True,False,False,True,False,True
user_0000459,acct_00042,intv_0000184,9.0,5,46.0,3,252.0,1.1111111111111112,9,2,0.5,0.3,2.302585092994046,1.791759469228055,3.8501476017100584,5.53338948872752,1.3862943611198906,1,0.0,1,True,False,False,True,False,True
user_0000463,acct_00042,intv_0000185,30.0,7,1721.0,0,7085.0,1.0333333333333334,30,1,0.22580645161290322,0.0,3.4339872044851463,2.0794415416798357,7.451241684987676,8.865876285425417,0.0,1,0.0,1,False,True,False,True,False,True
user_0000465,acct_00043,intv_0000186,9.0,2,52.0,3,293.0,1.0,9,3,0.2,0.3,2.302585092994046,1.0986122886681098,3.970291913552122,5.683579767338681,1.3862943611198906,1,0.0,1,True,False,False,False,False,False
user_0000466,acct_00043,intv_0000187,10.0,2,41.0,7,238.0,1.1,10,3,0.18181818181818182,0.6363636363636364,2.3978952727983707,1.0986122886681098,3.7376696182833684,5.476463551931511,2.0794415416798357,0,0.0,1,True,False,False,False,False,False
user_0000467,acct_00043,intv_0000188,10.0,5,54.0,4,343.0,1.1,10,1,0.45454545454545453,0.36363636363636365,2.3978952727983707,1.791759469228055,4.007333185232471,5.840641657373398,1.6094379124341003,1,1.0,1,True,False,False,False,False,False
user_0000469,acct_00043,intv_0000189,10.0,4,49.0,1,292.0,1.1,10,1,0.36363636363636365,0.09090909090909091,2.3978952727983707,1.6094379124341003,3.912023005428146,5.680172609017068,0.6931471805599453,1,0.0,1,True,False,False,False,False,False
user_0000473,acct_00043,intv_0000190,7.0,2,41.0,0,220.0,1.0,7,3,0.25,0.0,2.0794415416798357,1.0986122886681098,3.7376696182833684,5.3981627015177525,0.0,0,0.0,1,True,False,False,False,False,False
user_0000475,acct_00043,intv_0000191,29.0,6,1747.0,0,7267.0,1.1724137931034482,29,2,0.2,0.0,3.4011973816621555,1.9459101490553132,7.466227556215481,8.891236429516061,0.0,1,0.0,1,False,True,False,False,False,False
user_0000476,acct_00043,intv_0000192,11.0,2,62.0,4,392.0,1.0,11,1,0.16666666666666666,0.3333333333333333,2.4849066497880004,1.0986122886681098,4.143134726391533,5.973809611869261,1.6094379124341003,0,0.0,1,True,False,False,False,False,False
user_0000477,acct_00043,intv_0000193,11.0,4,55.0,0,304.0,1.0909090909090908,11,1,0.3333333333333333,0.0,2.4849066497880004,1.6094379124341003,4.02535169073515,5.720311776607412,0.0,0,0.0,1,True,False,False,False,False,False
user_0000480,acct_00043,intv_0000194,6.0,1,25.0,2,170.0,1.0,6,3,0.14285714285714285,0.2857142857142857,1.9459101490553132,0.6931471805599453,3.258096538021482,5.14166355650266,1.0986122886681098,0,0.0,1,True,False,False,False,False,False
