intervention_id,user_id,account_id,intervention_date,eligibility_flag,treatment_flag,delivery_channel
intv_0000422,user_0001023,acct_00088,2023-10-16,1,0,in_app
intv_0000423,user_0001024,acct_00088,2023-09-28,1,0,in_app
intv_0000424,user_0001025,acct_00088,2023-10-14,1,0,in_app
intv_0000425,user_0001030,acct_00088,2023-10-14,1,1,in_app
intv_0000426,user_0001031,acct_00088,2023-10-15,1,1,in_app
intv_0000427,user_0001032,acct_00088,2023-10-14,1,1,in_app
intv_0000428,user_0001034,acct_00089,2023-10-26,1,0,in_app
intv_0000429,user_0001038,acct_00089,2023-11-04,1,0,email
intv_0000430,user_0001046,acct_00090,2023-09-28,1,1,both
intv_0000431,user_0001047,acct_00090,2023-10-13,1,1,email
intv_0000432,user_0001049,acct_00090,2023-10-15,1,0,both
intv_0000433,user_0001051,acct_00091,2023-02-26,1,0,email
intv_0000434,user_0001054,acct_00091,2023-03-13,1,1,email
intv_0000435,user_0001055,acct_00091,2023-03-11,1,0,in_app
intv_0000436,user_0001056,acct_00091,2023-02-28,1,0,in_app
intv_0000437,user_0001057,acct_00091,2023-03-11,1,1,in_app
intv_0000438,user_0001058,acct_00091,2023-03-26,1,1,in_app
intv_0000439,user_0001061,acct_00092,2023-11-16,1,0,both
intv_0000440,user_0001062,acct_00092,2023-10-20,1,1,both
intv_0000441,user_0001066,acct_00093,2023-11-19,1,1,in_app
intv_0000442,user_0001068,acct_00093,2023-11-19,1,0,email
intv_0000443,user_0001069,acct_00093,2023-11-09,1,0,in_app
intv_0000444,user_0001071,acct_00094,2023-06-25,1,0,email
intv_0000445,user_0001077,acct_00094,2023-06-10,1,0,email
intv_0000446,user_0001078,acct_00094,2023-06-08,1,0,in_app
intv_0000447,user_0001079,acct_00094,2023-06-29,1,1,email
intv_0000448,user_0001080,acct_00094,2023-06-10,1,1,email
intv_0000449,user_0001081,acct_00094,2023-07-02,1,0,email
intv_0000450,user_0001086,acct_00094,2023-06-11,1,0,in_app
intv_0000451,user_0001088,acct_00094,2023-06-27,1,0,both
intv_0000452,user_0001090,acct_00094,2023-06-06,1,1,both
intv_0000453,user_0001093,acct_00095,2023-11-06,1,1,email
intv_0000454,user_0001095,acct_00095,2023-10-13,1,1,in_app
intv_0000455,user_0001096,acct_00096,2024-03-27,1,0,in_app
intv_0000456,user_0001099,acct_00096,2024-04-09,1,1,email
intv_0000457,user_0001100,acct_00096,2024-04-27,1,0,in_app
intv_0000458,user_0001104,acct_00096,2024-04-09,1,0,in_app
intv_0000459,user_0001110,acct_00097,2023-11-15,1,1,in_app
intv_0000460,user_0001111,acct_00097,2023-10-16,1,1,in_app
intv_0000461,user_0001114,acct_00098,2023-03-22,1,0,in_app
intv_0000462,user_0001116,acct_00098,2023-03-28,1,1,in_app
intv_0000463,user_0001119,acct_00098,2023-04-05,1,1,in_app
intv_0000464,user_0001121,acct_00098,2023-03-31,1,1,both
intv_0000465,user_0001123,acct_00099,2023-09-12,1,0,in_app
intv_0000466,user_0001125,acct_00099,2023-08-20,1,0,in_app
intv_0000467,user_0001127,acct_00099,2023-09-16,1,1,email
intv_0000468,user_0001128,acct_00099,2023-09-19,1,0,in_app
intv_0000469,user_0001130,acct_00099,2023-08-27,1,0,in_app
intv_0000470,user_0001131,acct_00099,2023-09-04,1,0,in_app
intv_0000471,user_0001133,acct_00099,2023-09-06,1,1,email
intv_0000472,user_0001135,acct_00100,2024-01-03,1,0,email
intv_0000473,user_0001139,acct_00100,2024-01-04,1,0,in_app
intv_0000474,user_0001142,acct_00100,2023-12-21,1,0,email
intv_0000475,user_0001150,acct_00101,2023-07-21,1,0,both
intv_0000476,user_0001152,acct_00101,2023-07-23,1,0,in_app
intv_0000477,user_0001154,acct_00101,2023-07-01,1,0,email
intv_0000478,user_0001155,acct_00101,2023-06-27,1,0,in_app
intv_0000479,user_0001156,acct_00102,2024-04-13,1,0,email
intv_0000480,user_0001158,acct_00102,2024-04-22,1,0,email
intv_0000481,user_0001161,acct_00103,2023-07-19,1,1,email
intv_0000482,user_0001162,acct_00103,2023-07-26,1,1,email
intv_0000483,user_0001163,acct_00103,2023-07-22,1,0,email
intv_0000484,user_0001165,acct_00103,2023-07-25,1,0,in_app
intv_0000485,user_0001167,acct_00104,2023-05-06,1,0,in_app
intv_0000486,user_0001170,acct_00104,2023-05-14,1,0,email
intv_0000487,user_0001172,acct_00104,2023-05-26,1,1,in_app
intv_0000488,user_0001175,acct_00105,2024-02-19,1,0,in_app
intv_0000489,user_0001176,acct_00105,2024-02-03,1,0,in_app
intv_0000490,user_0001179,acct_00106,2023-07-25,1,0,in_app
intv_0000491,user_0001181,acct_00106,2023-08-19,1,0,in_app
intv_0000492,user_0001183,acct_00106,2023-07-28,1,1,email
intv_0000493,user_0001191,acct_00107,2023-10-03,1,1,in_app
intv_0000494,user_0001193,acct_00107,2023-09-22,1,1,email
intv_0000495,user_0001196,acct_00108,2024-05-16,1,1,in_app
intv_0000496,user_0001197,acct_00108,2024-05-19,1,0,both
intv_0000497,user_0001199,acct_00108,2024-05-02,1,1,in_app
intv_0000498,user_0001201,acct_00108,2024-05-13,1,1,both
intv_0000499,user_0001202,acct_00108,2024-05-28,1,1,in_app
intv_0000500,user_0001203,acct_00109,2023-08-25,1,0,email
intv_0000501,user_0001205,acct_00109,2023-09-15,1,0,in_app
intv_0000502,user_0001206,acct_00109,2023-08-26,1,1,email
intv_0000503,user_0001207,acct_00109,2023-08-18,1,0,in_app
intv_0000504,user_0001208,acct_00109,2023-08-18,1,0,in_app
intv_0000505,user_0001211,acct_00109,2023-08-22,1,0,in_app
intv_0000506,user_0001212,acct_00109,2023-09-06,1,0,both
intv_0000507,user_0001215,acct_00109,2023-09-05,1,1,in_app
intv_0000508,user_0001216,acct_00109,2023-09-14,1,0,email
intv_0000509,user_0001221,acct_00109,2023-09-13,1,0,both
intv_0000510,user_0001223,acct_00109,2023-08-24,1,0,in_app
intv_0000511,user_0001225,acct_00109,2023-09-04,1,0,both
intv_0000512,user_0001228,acct_00110,2024-06-21,1,0,in_app
intv_0000513,user_0001230,acct_00110,2024-06-08,1,0,both
intv_0000514,user_0001232,acct_00110,2024-06-05,1,1,both
intv_0000515,user_0001236,acct_00111,2023-09-07,1,1,both
intv_0000516,user_0001237,acct_00111,2023-09-15,1,0,in_app
intv_0000517,user_0001238,acct_00111,2023-08-28,1,0,both
intv_0000518,user_0001239,acct_00111,2023-09-13,1,0,in_app
intv_0000519,user_0001241,acct_00111,2023-09-17,1,0,in_app
intv_0000520,user_0001247,acct_00111,2023-08-25,1,0,in_app
intv_0000521,user_0001248,acct_00111,2023-09-02,1,1,in_app
intv_0000522,user_0001254,acct_00112,2024-02-27,1,0,email
intv_0000523,user_0001256,acct_00112,2024-02-17,1,0,in_app
intv_0000524,user_0001259,acct_00112,2024-02-24,1,0,both
intv_0000525,user_0001261,acct_00112,2024-02-12,1,1,email
intv_0000526,user_0001262,acct_00112,2024-02-21,1,1,both
intv_0000527,user_0001264,acct_00112,2024-02-07,1,1,both
intv_0000528,user_0001266,acct_00112,2024-02-16,1,0,email
intv_0000529,user_0001267,acct_00112,2024-02-27,1,0,in_app
intv_0000530,user_0001268,acct_00112,2024-02-26,1,1,email
intv_0000531,user_0001271,acct_00112,2024-02-05,1,1,in_app
intv_0000532,user_0001276,acct_00112,2024-02-18,1,0,in_app
intv_0000533,user_0001277,acct_00113,2024-05-05,1,0,in_app
intv_0000534,user_0001278,acct_00113,2024-05-15,1,0,email
intv_0000535,user_0001279,acct_00113,2024-05-02,1,1,in_app
intv_0000536,user_0001283,acct_00113,2024-05-04,1,1,in_app
intv_0000537,user_0001287,acct_00113,2024-05-13,1,0,in_app
intv_0000538,user_0001288,acct_00113,2024-05-03,1,0,in_app
intv_0000539,user_0001289,acct_00113,2024-05-21,1,1,email
intv_0000540,user_0001292,acct_00113,2024-05-10,1,0,email
intv_0000541,user_0001293,acct_00113,2024-05-19,1,0,both
intv_0000542,user_0001295,acct_00113,2024-05-05,1,0,in_app
intv_0000543,user_0001298,acct_00114,2023-10-23,1,1,in_app
intv_0000544,user_0001299,acct_00114,2023-10-08,1,0,in_app
intv_0000545,user_0001300,acct_00114,2023-10-24,1,0,both
intv_0000546,user_0001303,acct_00114,2023-10-18,1,0,in_app
intv_0000547,user_0001304,acct_00114,2023-10-15,1,0,in_app
intv_0000548,user_0001305,acct_00114,2023-10-13,1,0,in_app
intv_0000549,user_0001307,acct_00114,2023-10-23,1,0,in_app
intv_0000550,user_0001309,acct_00114,2023-10-13,1,0,in_app
intv_0000551,user_0001313,acct_00115,2023-11-06,1,1,email
intv_0000552,user_0001314,acct_00115,2023-10-26,1,1,email
intv_0000553,user_0001323,acct_00116,2023-04-12,1,1,in_app
intv_0000554,user_0001324,acct_00117,2023-12-16,1,0,in_app
intv_0000555,user_0001325,acct_00117,2023-11-30,1,0,in_app
intv_0000556,user_0001327,acct_00117,2023-12-24,1,0,email
intv_0000557,user_0001328,acct_00117,2023-12-11,1,0,both
intv_0000558,user_0001329,acct_00117,2023-11-29,1,1,both
intv_0000559,user_0001330,acct_00117,2023-12-09,1,0,in_app
intv_0000560,user_0001331,acct_00117,2023-12-16,1,0,email
intv_0000561,user_0001332,acct_00117,2023-12-05,1,0,both
intv_0000562,user_0001334,acct_00118,2023-03-18,1,0,email
intv_0000563,user_0001337,acct_00118,2023-04-02,1,1,in_app
intv_0000564,user_0001338,acct_00118,2023-03-28,1,0,email
intv_0000565,user_0001339,acct_00118,2023-03-20,1,0,email
intv_0000566,user_0001340,acct_00118,2023-03-15,1,1,in_app
intv_0000567,user_0001343,acct_00119,2024-06-19,1,0,in_app
intv_0000568,user_0001344,acct_00120,2023-11-05,1,0,email
intv_0000569,user_0001346,acct_00120,2023-10-15,1,0,both
intv_0000570,user_0001347,acct_00120,2023-10-12,1,0,both
intv_0000571,user_0001349,acct_00120,2023-10-14,1,0,in_app
intv_0000572,user_0001351,acct_00121,2023-11-20,1,1,email
intv_0000573,user_0001352,acct_00121,2023-11-03,1,1,in_app
intv_0000574,user_0001354,acct_00121,2023-11-04,1,0,both
intv_0000575,user_0001358,acct_00121,2023-11-02,1,1,in_app
intv_0000576,user_0001366,acct_00121,2023-11-08,1,0,in_app
intv_0000577,user_0001367,acct_00122,2024-03-24,1,0,in_app
intv_0000578,user_0001368,acct_00122,2024-03-14,1,0,email
intv_0000579,user_0001369,acct_00122,2024-02-24,1,0,in_app
intv_0000580,user_0001370,acct_00122,2024-03-06,1,0,email
intv_0000581,user_0001371,acct_00122,2024-03-03,1,0,in_app
intv_0000582,user_0001381,acct_00122,2024-03-16,1,0,in_app
intv_0000583,user_0001383,acct_00122,2024-03-18,1,1,in_app
intv_0000584,user_0001385,acct_00122,2024-03-01,1,0,in_app
intv_0000585,user_0001389,acct_00122,2024-03-07,1,1,in_app
intv_0000586,user_0001393,acct_00122,2024-03-06,1,0,email
intv_0000587,user_0001397,acct_00122,2024-03-13,1,1,in_app
intv_0000588,user_0001398,acct_00122,2024-03-14,1,0,in_app
intv_0000589,user_0001399,acct_00122,2024-02-24,1,1,email
intv_0000590,user_0001400,acct_00122,2024-03-08,1,0,in_app
intv_0000591,user_0001405,acct_00122,2024-03-24,1,0,email
intv_0000592,user_0001406,acct_00122,2024-03-06,1,1,both
intv_0000593,user_0001407,acct_00123,2024-07-14,1,1,in_app
intv_0000594,user_0001408,acct_00123,2024-07-15,1,0,email
intv_0000595,user_0001410,acct_00123,2024-07-10,1,1,email
intv_0000596,user_0001412,acct_00123,2024-07-04,1,1,in_app
intv_0000597,user_0001413,acct_00123,2024-07-15,1,1,email
intv_0000598,user_0001420,acct_00124,2023-04-21,1,0,in_app
intv_0000599,user_0001425,acct_00125,2024-02-15,1,0,in_app
intv_0000600,user_0001426,acct_00125,2024-02-22,1,0,email
intv_0000601,user_0001427,acct_00125,2024-02-06,1,0,email
intv_0000602,user_0001428,acct_00125,2024-02-29,1,1,both
intv_0000603,user_0001431,acct_00125,2024-02-06,1,0,email
intv_0000604,user_0001433,acct_00125,2024-02-18,1,0,in_app
intv_0000605,user_0001434,acct_00125,2024-02-18,1,0,email
intv_0000606,user_0001435,acct_00125,2024-01-30,1,0,email
intv_0000607,user_0001436,acct_00126,2024-01-07,1,0,email
intv_0000608,user_0001437,acct_00126,2024-01-10,1,1,both
intv_0000609,user_0001438,acct_00126,2024-02-03,1,0,both
intv_0000610,user_0001442,acct_00126,2024-01-27,1,0,in_app
intv_0000611,user_0001445,acct_00127,2024-03-14,1,1,in_app
intv_0000612,user_0001446,acct_00128,2024-04-29,1,0,email
intv_0000613,user_0001449,acct_00128,2024-04-12,1,1,email
intv_0000614,user_0001451,acct_00128,2024-04-25,1,0,email
intv_0000615,user_0001453,acct_00129,2023-05-19,1,1,in_app
intv_0000616,user_0001454,acct_00129,2023-05-14,1,1,in_app
intv_0000617,user_0001455,acct_00129,2023-05-11,1,0,in_app
intv_0000618,user_0001456,acct_00129,2023-05-04,1,0,email
intv_0000619,user_0001457,acct_00129,2023-05-27,1,0,in_app
intv_0000620,user_0001458,acct_00129,2023-05-14,1,1,email
intv_0000621,user_0001464,acct_00129,2023-05-12,1,0,both
intv_0000622,user_0001465,acct_00129,2023-05-06,1,1,in_app
intv_0000623,user_0001468,acct_00129,2023-05-10,1,0,in_app
intv_0000624,user_0001470,acct_00129,2023-06-02,1,0,in_app
intv_0000625,user_0001471,acct_00129,2023-05-12,1,0,in_app
intv_0000626,user_0001472,acct_00129,2023-06-02,1,0,in_app
intv_0000627,user_0001473,acct_00129,2023-05-19,1,0,in_app
intv_0000628,user_0001476,acct_00129,2023-05-24,1,0,email
intv_0000629,user_0001477,acct_00129,2023-05-13,1,0,in_app
intv_0000630,user_0001478,acct_00129,2023-05-15,1,0,email
intv_0000631,user_0001481,acct_00130,2024-04-07,1,0,both
intv_0000632,user_0001482,acct_00131,2024-04-07,1,0,in_app
intv_0000633,user_0001483,acct_00131,2024-04-09,1,0,both
intv_0000634,user_0001484,acct_00131,2024-05-05,1,1,in_app
intv_0000635,user_0001485,acct_00131,2024-04-05,1,0,in_app
intv_0000636,user_0001487,acct_00131,2024-05-01,1,0,email
intv_0000637,user_0001490,acct_00131,2024-05-03,1,0,in_app
intv_0000638,user_0001491,acct_00131,2024-04-08,1,0,in_app
intv_0000639,user_0001492,acct_00131,2024-04-13,1,0,in_app
intv_0000640,user_0001493,acct_00131,2024-04-10,1,0,both
intv_0000641,user_0001494,acct_00131,2024-04-12,1,0,in_app
intv_0000642,user_0001500,acct_00133,2023-02-16,1,0,email
intv_0000643,user_0001504,acct_00133,2023-03-06,1,1,email
intv_0000644,user_0001505,acct_00133,2023-02-19,1,1,in_app
intv_0000645,user_0001506,acct_00133,2023-03-11,1,0,in_app
intv_0000646,user_0001508,acct_00133,2023-03-02,1,0,in_app
intv_0000647,user_0001510,acct_00134,2024-02-19,1,0,in_app
intv_0000648,user_0001513,acct_00134,2024-03-03,1,1,in_app
intv_0000649,user_0001515,acct_00134,2024-03-06,1,1,in_app
intv_0000650,user_0001516,acct_00134,2024-02-18,1,0,in_app
intv_0000651,user_0001519,acct_00134,2024-02-19,1,1,in_app
intv_0000652,user_0001521,acct_00135,2023-10-10,1,0,email
intv_0000653,user_0001522,acct_00135,2023-10-06,1,0,in_app
intv_0000654,user_0001526,acct_00135,2023-09-19,1,0,both
intv_0000655,user_0001528,acct_00135,2023-09-27,1,1,in_app
intv_0000656,user_0001531,acct_00136,2024-07-02,1,1,email
intv_0000657,user_0001534,acct_00136,2024-06-20,1,0,both
intv_0000658,user_0001535,acct_00136,2024-06-18,1,1,in_app
intv_0000659,user_0001536,acct_00136,2024-07-05,1,0,email
intv_0000660,user_0001537,acct_00137,2023-05-04,1,0,in_app
intv_0000661,user_0001542,acct_00137,2023-05-09,1,1,both
intv_0000662,user_0001548,acct_00137,2023-04-27,1,1,email
intv_0000663,user_0001549,acct_00137,2023-04-14,1,1,in_app
intv_0000664,user_0001550,acct_00137,2023-04-18,1,0,email
intv_0000665,user_0001551,acct_00137,2023-04-29,1,1,email
intv_0000666,user_0001552,acct_00137,2023-05-08,1,0,in_app
intv_0000667,user_0001554,acct_00137,2023-05-06,1,1,email
intv_0000668,user_0001555,acct_00137,2023-04-29,1,0,email
intv_0000669,user_0001556,acct_00138,2023-10-23,1,1,in_app
intv_0000670,user_0001557,acct_00138,2023-10-21,1,0,both
intv_0000671,user_0001559,acct_00138,2023-10-22,1,0,in_app
intv_0000672,user_0001561,acct_00139,2024-07-20,1,0,email
intv_0000673,user_0001562,acct_00139,2024-07-02,1,1,in_app
intv_0000674,user_0001563,acct_00139,2024-07-03,1,0,both
intv_0000675,user_0001565,acct_00140,2023-09-18,1,1,email
intv_0000676,user_0001566,acct_00140,2023-09-17,1,0,email
intv_0000677,user_0001567,acct_00140,2023-09-23,1,1,both
intv_0000678,user_0001568,acct_00140,2023-09-29,1,0,in_app
intv_0000679,user_0001570,acct_00140,2023-09-06,1,1,in_app
intv_0000680,user_0001571,acct_00140,2023-09-10,1,1,email
intv_0000681,user_0001572,acct_00140,2023-08-30,1,0,in_app
intv_0000682,user_0001579,acct_00142,2023-10-03,1,1,in_app
intv_0000683,user_0001580,acct_00142,2023-10-05,1,0,email
intv_0000684,user_0001584,acct_00142,2023-09-12,1,1,email
intv_0000685,user_0001585,acct_00143,2024-03-15,1,1,in_app
intv_0000686,user_0001586,acct_00143,2024-03-18,1,0,both
intv_0000687,user_0001588,acct_00143,2024-03-02,1,0,email
intv_0000688,user_0001589,acct_00143,2024-03-21,1,1,both
intv_0000689,user_0001590,acct_00143,2024-03-23,1,0,both
intv_0000690,user_0001591,acct_00144,2023-03-31,1,1,in_app
intv_0000691,user_0001592,acct_00144,2023-04-07,1,0,email
intv_0000692,user_0001593,acct_00144,2023-03-28,1,1,in_app
intv_0000693,user_0001594,acct_00144,2023-03-31,1,0,both
intv_0000694,user_0001597,acct_00144,2023-03-26,1,0,email
intv_0000695,user_0001598,acct_00144,2023-04-02,1,0,in_app
intv_0000696,user_0001599,acct_00144,2023-03-26,1,0,both
intv_0000697,user_0001601,acct_00144,2023-03-16,1,0,email
intv_0000698,user_0001602,acct_00145,2023-11-17,1,0,both
intv_0000699,user_0001603,acct_00145,2023-11-12,1,1,in_app
intv_0000700,user_0001604,acct_00145,2023-11-12,1,0,both
intv_0000701,user_0001606,acct_00145,2023-11-20,1,1,email
intv_0000702,user_0001609,acct_00145,2023-12-06,1,0,email
intv_0000703,user_0001610,acct_00146,2023-04-25,1,0,both
intv_0000704,user_0001611,acct_00146,2023-04-11,1,0,email
intv_0000705,user_0001613,acct_00146,2023-04-22,1,0,email
intv_0000706,user_0001614,acct_00146,2023-04-01,1,0,in_app
intv_0000707,user_0001615,acct_00146,2023-04-25,1,1,both
intv_0000708,user_0001617,acct_00146,2023-04-26,1,1,email
intv_0000709,user_0001618,acct_00146,2023-04-10,1,0,both
intv_0000710,user_0001621,acct_00147,2023-04-30,1,0,in_app
intv_0000711,user_0001622,acct_00147,2023-04-25,1,0,in_app
intv_0000712,user_0001624,acct_00147,2023-04-27,1,0,in_app
intv_0000713,user_0001626,acct_00147,2023-04-29,1,0,email
intv_0000714,user_0001628,acct_00147,2023-05-09,1,0,in_app
intv_0000715,user_0001630,acct_00147,2023-04-20,1,1,in_app
intv_0000716,user_0001634,acct_00148,2023-07-05,1,1,email
intv_0000717,user_0001635,acct_00148,2023-06-10,1,1,in_app
intv_0000718,user_0001636,acct_00148,2023-06-22,1,0,both
intv_0000719,user_0001637,acct_00148,2023-06-29,1,0,email
intv_0000720,user_0001641,acct_00148,2023-06-20,1,1,both
intv_0000721,user_0001642,acct_00148,2023-06-24,1,0,in_app
intv_0000722,user_0001643,acct_00148,2023-06-16,1,1,in_app
intv_0000723,user_0001647,acct_00148,2023-06-21,1,0,in_app
intv_0000724,user_0001650,acct_00148,2023-06-26,1,0,email
intv_0000725,user_0001651,acct_00149,2024-04-26,1,1,in_app
intv_0000726,user_0001655,acct_00149,2024-04-11,1,0,in_app
intv_0000727,user_0001661,acct_00150,2023-06-15,1,1,both
intv_0000728,user_0001662,acct_00150,2023-07-02,1,0,in_app
intv_0000729,user_0001663,acct_00150,2023-07-02,1,0,email
intv_0000730,user_0001664,acct_00150,2023-06-12,1,1,email
intv_0000731,user_0001666,acct_00150,2023-06-07,1,0,in_app
intv_0000732,user_0001667,acct_00150,2023-07-02,1,1,email
intv_0000733,user_0001669,acct_00150,2023-06-27,1,1,email
intv_0000734,user_0001672,acct_00151,2023-05-05,1,1,in_app
intv_0000735,user_0001675,acct_00151,2023-04-28,1,0,in_app
intv_0000736,user_0001677,acct_00151,2023-05-03,1,0,both
intv_0000737,user_0001678,acct_00151,2023-04-07,1,1,in_app
intv_0000738,user_0001680,acct_00152,2023-02-11,1,0,email
intv_0000739,user_0001682,acct_00152,2023-02-05,1,0,email
intv_0000740,user_0001683,acct_00153,2024-01-04,1,0,in_app
intv_0000741,user_0001685,acct_00153,2024-01-10,1,1,both
intv_0000742,user_0001689,acct_00153,2024-01-02,1,0,in_app
intv_0000743,user_0001692,acct_00153,2024-01-04,1,0,in_app
intv_0000744,user_0001695,acct_00153,2024-01-06,1,1,email
intv_0000745,user_0001696,acct_00153,2023-12-11,1,0,in_app
intv_0000746,user_0001697,acct_00153,2024-01-10,1,1,email
intv_0000747,user_0001699,acct_00153,2023-12-29,1,0,both
intv_0000748,user_0001702,acct_00153,2023-12-13,1,0,in_app
intv_0000749,user_0001704,acct_00153,2023-12-31,1,0,in_app
intv_0000750,user_0001706,acct_00154,2023-12-30,1,0,in_app
intv_0000751,user_0001711,acct_00154,2024-01-18,1,1,both
intv_0000752,user_0001712,acct_00154,2024-01-18,1,1,in_app
intv_0000753,user_0001713,acct_00154,2024-01-05,1,1,in_app
intv_0000754,user_0001714,acct_00154,2024-01-22,1,1,email
intv_0000755,user_0001715,acct_00154,2024-01-07,1,0,in_app
intv_0000756,user_0001719,acct_00154,2024-01-10,1,0,in_app
