account_id,account_created_date,plan_tier,industry,seat_count,cs_assigned_flag,account_health_score
acct_01634,2024-01-25,enterprise,Manufacturing,65,1,0.587524234209807
acct_01635,2023-09-01,starter,Manufacturing,14,0,0.8066002544292512
acct_01636,2024-04-12,starter,Retail,3,0,0.27120320155801786
acct_01637,2023-07-29,starter,Logistics,19,0,0.3866648247739689
acct_01638,2023-03-14,enterprise,FinTech,86,1,0.7022451335502583
acct_01639,2023-11-05,enterprise,FinTech,203,1,0.6021162534379687
acct_01640,2023-07-05,starter,Logistics,5,0,0.6908270476686248
acct_01641,2023-09-10,growth,Logistics,54,1,0.6096611283647912
acct_01642,2023-01-13,starter,Logistics,12,0,0.6856418541905809
acct_01643,2023-10-26,growth,Manufacturing,68,0,0.4778395768510214
acct_01644,2023-03-17,starter,Retail,18,0,0.6855729129119535
acct_01645,2023-02-20,growth,Education,49,0,0.7491621792311376
acct_01646,2023-05-29,starter,Logistics,16,0,0.7830825905896849
acct_01647,2023-05-02,growth,Retail,69,1,0.9020331441973048
acct_01648,2023-07-30,growth,SaaS,40,1,0.636614766525358
acct_01649,2023-10-07,growth,FinTech,39,0,0.6410866630270768
acct_01650,2023-06-05,starter,FinTech,8,0,0.37152413037392285
acct_01651,2023-08-26,starter,Healthcare,13,0,0.5202882898292363
acct_01652,2024-01-11,starter,SaaS,13,0,0.5710376888990081
acct_01653,2023-03-23,starter,Education,15,0,0.7575479328414533
acct_01654,2024-05-06,starter,Logistics,13,0,0.5083498313865557
acct_01655,2023-12-22,enterprise,Logistics,195,1,0.7194510029623249
acct_01656,2023-09-30,growth,Education,35,0,0.5997567424554929
acct_01657,2023-02-13,starter,Manufacturing,15,0,0.5734247827327857
acct_01658,2023-05-03,starter,SaaS,14,0,0.6373340953699884
acct_01659,2023-12-15,starter,Logistics,17,0,0.5413265441620736
acct_01660,2023-11-26,growth,Healthcare,54,0,0.5356444127861002
acct_01661,2024-02-13,starter,Retail,9,0,0.3442821141314828
acct_01662,2023-11-19,enterprise,FinTech,99,1,0.5628068689008165
acct_01663,2023-04-21,starter,SaaS,18,0,0.528004778077691
acct_01664,2023-03-30,enterprise,FinTech,133,1,0.5226028515976381
acct_01665,2024-03-08,enterprise,Retail,140,1,0.662530959388506
acct_01666,2023-04-09,starter,SaaS,8,0,0.6987947929185764
acct_01667,2023-05-26,enterprise,Retail,140,1,0.6348291756963491
acct_01668,2023-09-14,starter,Logistics,11,0,0.7493122785674211
acct_01669,2023-07-08,growth,Education,71,1,0.6863342888745547
acct_01670,2023-08-28,starter,Logistics,6,0,0.5557415715291537
acct_01671,2024-05-17,enterprise,Education,161,1,0.530571557142843
acct_01672,2023-09-28,enterprise,Logistics,94,1,0.6469233355150269
acct_01673,2023-04-24,growth,Retail,63,0,0.6860650664852851
acct_01674,2023-12-05,growth,Retail,31,1,0.8096766460547247
acct_01675,2023-12-25,starter,Retail,4,0,0.7786759567410143
acct_01676,2023-11-30,starter,FinTech,11,0,0.5187790490239246
acct_01677,2023-06-18,starter,Retail,8,0,0.5846990579809107
acct_01678,2023-12-05,starter,Logistics,13,0,0.7006526707376655
acct_01679,2023-09-18,growth,Healthcare,52,0,0.7601996667088458
acct_01680,2023-07-18,starter,Retail,13,0,0.7408454203057188
acct_01681,2023-07-30,enterprise,Healthcare,191,1,0.590418325075298
acct_01682,2023-10-14,growth,Education,54,0,0.41189660213572254
acct_01683,2024-04-16,growth,Logistics,34,0,0.4501595435631613
acct_01684,2024-04-26,starter,Retail,19,0,0.6408950271479121
acct_01685,2023-01-23,enterprise,FinTech,165,1,0.6513338369136518
acct_01686,2023-04-19,enterprise,FinTech,174,1,0.4351980939848422
acct_01687,2023-10-23,starter,Education,15,0,0.6066854416333908
acct_01688,2023-01-06,growth,Healthcare,49,1,0.6946836535457674
acct_01689,2023-07-22,growth,Manufacturing,39,0,0.42731600137392833
acct_01690,2023-11-21,starter,FinTech,13,0,0.7657495802706622
acct_01691,2023-09-01,starter,FinTech,4,0,0.5433703277160262
acct_01692,2023-11-23,starter,FinTech,18,0,0.7886419668864977
acct_01693,2023-02-16,starter,Logistics,4,0,0.519982133133615
acct_01694,2023-01-13,starter,FinTech,18,0,0.44600617756737315
acct_01695,2024-01-15,starter,SaaS,11,0,0.531279451523742
acct_01696,2023-12-31,starter,Retail,3,0,0.585727781538402
acct_01697,2023-12-08,starter,Education,12,0,0.5417280139842778
acct_01698,2023-08-09,enterprise,FinTech,196,1,0.567599786764033
acct_01699,2023-03-14,starter,Manufacturing,3,0,0.6500947724514285
acct_01700,2023-02-15,enterprise,Manufacturing,211,1,0.5743230945305401
acct_01701,2024-05-18,starter,FinTech,18,0,0.5900831409071989
acct_01702,2023-10-01,starter,FinTech,14,0,0.3436160401196106
acct_01703,2023-07-27,starter,SaaS,10,0,0.6587547024015709
acct_01704,2023-05-04,starter,FinTech,4,0,0.5866195053462497
acct_01705,2023-01-10,starter,FinTech,15,0,0.8415439470724306
acct_01706,2023-11-25,growth,Retail,20,1,0.45906522491190627
acct_01707,2023-07-06,starter,Manufacturing,8,0,0.3287557007250728
acct_01708,2023-03-01,growth,SaaS,62,0,0.6927102740895063
acct_01709,2024-03-17,growth,Manufacturing,45,0,0.65197905274695
acct_01710,2023-08-05,starter,SaaS,11,0,0.4487350469203281
acct_01711,2023-01-02,starter,Manufacturing,17,0,0.37053765674938627
acct_01712,2023-12-22,growth,FinTech,18,1,0.8306095096026435
acct_01713,2023-06-14,starter,Manufacturing,7,0,0.8121165585910173
acct_01714,2023-04-01,starter,Manufacturing,15,0,0.2268814861940806
acct_01715,2023-06-16,enterprise,SaaS,186,1,0.5312665456115249
acct_01716,2023-07-26,starter,Education,6,0,0.8496288082175849
acct_01717,2023-10-09,growth,Healthcare,30,0,0.5285906163333199
acct_01718,2023-03-06,enterprise,SaaS,170,1,0.5264081648960021
acct_01719,2024-05-30,starter,SaaS,4,0,0.5575861008555947
acct_01720,2023-06-06,starter,SaaS,5,0,0.43186545393477604
acct_01721,2023-11-02,starter,Logistics,17,0,0.34428363836579334
acct_01722,2024-01-30,starter,Education,17,0,0.7578820966102122
acct_01723,2023-03-15,starter,Logistics,4,0,0.32355946406284863
acct_01724,2023-07-06,growth,Logistics,27,0,0.6370907178163133
acct_01725,2023-12-03,starter,SaaS,15,0,0.7329869239136474
acct_01726,2023-08-28,starter,Healthcare,12,0,0.38231605516482625
acct_01727,2023-05-21,enterprise,SaaS,238,1,0.4613597396107393
acct_01728,2023-09-22,growth,FinTech,22,1,0.7819768782587384
acct_01729,2023-05-19,growth,Healthcare,77,0,0.679933758034056
acct_01730,2024-04-03,starter,Logistics,11,0,0.5074071439681669
acct_01731,2023-03-11,growth,Manufacturing,25,0,0.7803373505041756
acct_01732,2024-01-20,starter,Manufacturing,12,0,0.7809803585181453
acct_01733,2023-07-17,starter,Education,15,0,0.640357903952356
acct_01734,2023-07-24,starter,Retail,6,0,0.4649759658189505
acct_01735,2024-03-06,enterprise,Education,169,1,0.5379826944792306
acct_01736,2023-11-21,starter,Healthcare,15,0,0.6429580115933085
acct_01737,2024-03-17,starter,Logistics,14,0,0.5717107756278768
acct_01738,2023-10-15,starter,Healthcare,7,0,0.7408435767352277
acct_01739,2023-08-14,starter,Healthcare,12,0,0.37053388798359954
acct_01740,2023-03-05,growth,Manufacturing,66,1,0.37586047064006417
acct_01741,2024-05-12,growth,SaaS,70,1,0.6271306667223648
acct_01742,2023-03-01,growth,FinTech,54,1,0.5262683379289643
acct_01743,2024-02-01,starter,Retail,16,0,0.5059427077953389
acct_01744,2023-09-14,starter,Logistics,7,0,0.3347914921238404
acct_01745,2023-08-27,starter,Healthcare,14,0,0.6029318767197273
acct_01746,2023-02-07,starter,Retail,17,0,0.5920867337998851
acct_01747,2023-01-25,starter,Healthcare,15,0,0.6980218472927611
acct_01748,2024-02-14,growth,Manufacturing,16,1,0.6103359199681458
acct_01749,2024-04-05,starter,FinTech,9,0,0.5801093882639254
acct_01750,2024-02-21,starter,Manufacturing,12,0,0.7765500955185506
acct_01751,2023-12-23,starter,Retail,8,0,0.40312990448271746
acct_01752,2024-01-18,starter,Logistics,5,0,0.6804583828271364
acct_01753,2023-06-07,starter,Healthcare,5,0,0.34932792528069767
acct_01754,2024-03-08,enterprise,FinTech,131,1,0.4742457179998788
acct_01755,2023-02-17,growth,Manufacturing,78,1,0.4181014301065029
acct_01756,2023-11-24,enterprise,Retail,263,1,0.7172913803177877
acct_01757,2024-03-08,starter,Manufacturing,17,0,0.5901884649606909
acct_01758,2024-03-06,starter,Healthcare,18,0,0.5979745133110534
acct_01759,2023-02-25,starter,Healthcare,11,0,0.43399005184058237
acct_01760,2023-09-25,starter,Logistics,6,0,0.5550459756100666
acct_01761,2023-03-10,growth,FinTech,29,1,0.4854802045036332
acct_01762,2024-03-24,starter,SaaS,2,0,0.6575182522281324
acct_01763,2023-09-14,starter,Manufacturing,16,0,0.45133632970025794
acct_01764,2024-05-04,starter,Healthcare,19,0,0.7994691547807613
acct_01765,2023-02-18,starter,Retail,8,0,0.3486629325563858
acct_01766,2023-11-12,growth,Manufacturing,21,0,0.4790220251315158
acct_01767,2024-02-17,starter,Logistics,19,0,0.8515800764949144
acct_01768,2024-03-09,starter,Logistics,18,0,0.5347291878056948
acct_01769,2023-01-02,starter,Healthcare,17,0,0.4027682003393382
acct_01770,2023-05-25,starter,Healthcare,10,0,0.6328607343806503
acct_01771,2024-01-01,growth,Healthcare,62,0,0.5286911636678187
acct_01772,2024-02-24,enterprise,Education,269,1,0.4746194616572541
acct_01773,2024-03-19,enterprise,SaaS,129,1,0.4356193783801924
acct_01774,2024-03-09,growth,Healthcare,56,1,0.95
acct_01775,2023-02-26,starter,Manufacturing,15,0,0.5622672149723795
acct_01776,2023-06-27,growth,Manufacturing,21,1,0.3111648959500684
acct_01777,2023-10-20,starter,Education,4,0,0.8240564638508301
acct_01778,2023-02-15,starter,Education,6,0,0.6916606357665855
acct_01779,2023-06-19,growth,FinTech,39,1,0.4850300353470318
acct_01780,2023-09-28,starter,Retail,8,0,0.46003213669707876
acct_01781,2024-02-21,enterprise,Healthcare,78,1,0.7010209194237346
acct_01782,2023-05-19,starter,Manufacturing,19,0,0.5629622508765818
acct_01783,2023-09-04,growth,Education,60,1,0.3111033272332348
acct_01784,2023-05-28,growth,Manufacturing,40,0,0.8680859946907002
acct_01785,2023-08-18,enterprise,Manufacturing,175,1,0.5349014306676064
acct_01786,2024-01-09,growth,Education,42,1,0.8243357604723639
acct_01787,2023-03-21,growth,SaaS,52,0,0.7917652436948572
acct_01788,2023-03-06,starter,Education,18,0,0.44984856832757786
acct_01789,2023-03-29,starter,Education,9,0,0.7549784796544722
acct_01790,2023-03-29,starter,Retail,10,0,0.5022836175204478
acct_01791,2023-07-23,growth,Education,65,1,0.3199949119794087
acct_01792,2024-01-17,starter,Logistics,9,0,0.5363102750966786
acct_01793,2024-04-20,growth,Education,23,1,0.6596456252664418
acct_01794,2023-08-02,starter,Manufacturing,10,0,0.5305895028005493
acct_01795,2023-03-15,starter,Healthcare,6,0,0.5539427488612347
acct_01796,2023-03-02,growth,Manufacturing,49,1,0.7715349067392919
acct_01797,2023-08-07,starter,Retail,15,0,0.6159740970435138
acct_01798,2023-01-12,starter,Logistics,10,0,0.4735052533072571
acct_01799,2024-02-19,starter,Education,9,0,0.7053045485500989
acct_01800,2023-02-01,enterprise,SaaS,76,1,0.6296513350431368
acct_01801,2023-06-09,growth,FinTech,15,0,0.22175927978069354
acct_01802,2023-08-25,starter,Education,8,0,0.6642529370657173
acct_01803,2023-06-30,starter,Healthcare,9,0,0.6587743061574152
acct_01804,2023-12-07,starter,FinTech,14,0,0.6030181694371289
acct_01805,2024-04-02,growth,SaaS,55,1,0.7337550871604362
acct_01806,2023-03-21,growth,Retail,56,1,0.4991409623510247
acct_01807,2024-04-17,starter,Retail,6,0,0.6504749683231351
acct_01808,2023-04-22,starter,SaaS,7,0,0.36495609432489706
acct_01809,2023-10-19,starter,Manufacturing,11,0,0.6610635575098247
acct_01810,2024-01-18,growth,SaaS,73,1,0.8929589543309844
acct_01811,2023-01-17,growth,Education,62,1,0.4507715471298688
acct_01812,2024-05-07,starter,Healthcare,5,0,0.4860296802018337
acct_01813,2023-11-27,starter,Logistics,17,0,0.4934976835662671
acct_01814,2024-04-30,starter,Education,5,0,0.6194997338702393
acct_01815,2024-02-10,enterprise,Education,165,1,0.44054455907194223
acct_01816,2023-04-27,starter,Education,16,0,0.663187106803647
acct_01817,2023-04-25,growth,FinTech,77,1,0.7270259918203748
acct_01818,2023-12-02,growth,FinTech,75,0,0.6801520820180676
acct_01819,2023-12-02,starter,Retail,19,0,0.3347376861542891
acct_01820,2023-05-27,starter,Education,16,0,0.7492751497737908
acct_01821,2023-05-02,starter,Manufacturing,13,0,0.7406051121380519
acct_01822,2023-03-22,growth,Retail,41,1,0.7245242058519457
acct_01823,2024-01-10,growth,Healthcare,50,0,0.6559263372983737
acct_01824,2023-03-04,growth,SaaS,17,1,0.6330283971307699
acct_01825,2024-05-18,starter,FinTech,15,0,0.7548584097189595
acct_01826,2024-03-24,starter,Education,11,0,0.8885270231405181
acct_01827,2024-03-03,enterprise,Healthcare,147,1,0.4570439304952725
acct_01828,2024-03-02,growth,Retail,75,0,0.7617188093692158
acct_01829,2024-02-25,starter,Retail,19,0,0.5870674352988821
acct_01830,2023-11-18,enterprise,FinTech,62,1,0.5805490421957099
acct_01831,2023-06-15,growth,Retail,15,0,0.36952039644269424
acct_01832,2024-04-05,growth,Manufacturing,45,0,0.5572815885726907
acct_01833,2024-04-03,growth,Retail,39,0,0.45041025630473763
acct_01834,2023-07-08,growth,Logistics,22,0,0.5304218355741082
acct_01835,2024-04-08,growth,SaaS,16,0,0.43527204243327755
acct_01836,2024-01-14,starter,Retail,16,0,0.532663741903049
acct_01837,2023-01-02,starter,Logistics,5,0,0.5390834464464895
acct_01838,2023-12-30,enterprise,Healthcare,278,1,0.61451323776582
acct_01839,2023-03-13,starter,Retail,18,0,0.3577875206563004
acct_01840,2024-03-02,starter,Manufacturing,19,0,0.3831722778382015
acct_01841,2023-06-19,starter,Healthcare,13,0,0.6542871406095789
acct_01842,2023-07-24,starter,Education,19,0,0.48038428243948517
acct_01843,2023-12-03,growth,Retail,72,0,0.7611794685344897
acct_01844,2024-04-16,enterprise,FinTech,181,1,0.633790458302257
acct_01845,2023-07-14,starter,Logistics,7,0,0.6910143225309611
acct_01846,2023-10-02,starter,Logistics,4,0,0.8116038480631342
acct_01847,2023-01-07,starter,FinTech,8,0,0.5535433782290141
acct_01848,2023-06-27,enterprise,SaaS,130,1,0.5138269941875586
acct_01849,2023-08-30,growth,Education,34,0,0.730755387839822
acct_01850,2023-07-22,starter,Manufacturing,11,0,0.6764270345894529
acct_01851,2024-04-06,growth,Logistics,51,0,0.5719004535268049
acct_01852,2023-03-21,enterprise,Healthcare,246,1,0.8087186950433913
acct_01853,2024-02-21,growth,Manufacturing,56,0,0.5681633535240104
acct_01854,2024-01-19,enterprise,Logistics,57,1,0.6049160456333672
acct_01855,2024-01-26,starter,Education,13,0,0.6031833976251387
acct_01856,2023-05-06,growth,SaaS,78,0,0.4598109157652293
acct_01857,2024-05-08,starter,Education,4,0,0.6116378084229587
acct_01858,2023-02-16,growth,Healthcare,69,1,0.8095140266097737
acct_01859,2024-04-20,growth,Education,32,1,0.6667452473064264
acct_01860,2024-04-08,growth,Manufacturing,15,0,0.6046595139598397
acct_01861,2023-05-03,growth,Healthcare,18,0,0.5757349078251496
acct_01862,2024-04-18,starter,FinTech,13,0,0.6496300542609527
acct_01863,2023-05-14,starter,Retail,3,0,0.7124649942733777
acct_01864,2023-01-23,enterprise,FinTech,77,1,0.6913858246334629
acct_01865,2023-08-23,enterprise,Manufacturing,155,1,0.5502202707267031
acct_01866,2023-02-28,starter,Retail,11,0,0.6487172391165171
acct_01867,2023-06-13,starter,FinTech,6,0,0.6719909611722418
acct_01868,2023-08-04,starter,Retail,8,0,0.44892075187095326
acct_01869,2023-07-02,growth,Logistics,76,0,0.6252345811775541
acct_01870,2023-03-31,growth,Education,70,1,0.2758044170546457
acct_01871,2023-11-07,starter,Healthcare,15,0,0.6723800564731778
acct_01872,2023-09-14,starter,Retail,19,0,0.6990514581844022
acct_01873,2023-02-21,growth,Logistics,57,1,0.7121319188679689
acct_01874,2023-12-04,growth,Education,56,1,0.5407429721745649
acct_01875,2023-06-20,starter,Education,4,0,0.6463570252536052
acct_01876,2023-03-08,growth,SaaS,72,0,0.813593076831175
acct_01877,2023-10-27,starter,FinTech,9,0,0.8120654472436888
acct_01878,2023-08-20,starter,SaaS,12,0,0.5956240951160159
acct_01879,2023-03-09,growth,Manufacturing,21,1,0.6208979446094339
acct_01880,2024-05-20,growth,Logistics,79,1,0.7666366717101649
acct_01881,2023-01-28,enterprise,SaaS,98,1,0.37487969771067375
acct_01882,2023-02-20,growth,SaaS,66,1,0.5515386385984463
acct_01883,2023-09-17,growth,Education,43,1,0.8003355683305134
acct_01884,2023-07-03,starter,Logistics,16,0,0.7462800812527148
acct_01885,2023-01-23,starter,Education,11,0,0.6553895666474857
acct_01886,2023-05-09,starter,Healthcare,17,0,0.3741251392004069
acct_01887,2023-10-18,starter,Retail,14,0,0.5925134650438256
acct_01888,2024-05-15,growth,Manufacturing,56,0,0.51151269056251
acct_01889,2023-07-05,enterprise,Manufacturing,228,1,0.649655835422582
acct_01890,2024-04-23,starter,FinTech,8,0,0.47859799728076796
acct_01891,2024-05-06,starter,Education,8,0,0.4461414907538089
acct_01892,2024-05-27,growth,Retail,75,1,0.29027020834745376
acct_01893,2023-03-08,starter,FinTech,19,0,0.7832707027465052
acct_01894,2024-04-11,growth,Manufacturing,38,1,0.5400344232835413
acct_01895,2023-10-12,growth,Retail,77,0,0.6235718675553802
acct_01896,2024-02-21,growth,SaaS,74,0,0.5996642825288728
acct_01897,2023-04-10,starter,Healthcare,13,0,0.4398849100559251
acct_01898,2023-07-08,starter,SaaS,11,0,0.411140263282771
acct_01899,2024-01-23,growth,Healthcare,56,0,0.44920273110041464
acct_01900,2023-08-29,growth,Education,45,0,0.49152473417559106
acct_01901,2024-02-21,starter,Logistics,19,0,0.6549909370520707
acct_01902,2023-06-25,growth,FinTech,52,0,0.4806423504719083
acct_01903,2024-01-22,starter,FinTech,17,0,0.8619735947391932
acct_01904,2024-04-15,growth,Logistics,70,0,0.7540726553839726
acct_01905,2023-08-21,starter,Retail,14,0,0.7212539324498562
acct_01906,2024-03-27,enterprise,Logistics,275,1,0.5820511646290275
acct_01907,2023-10-04,starter,Education,5,0,0.8271421103580725
acct_01908,2023-08-17,starter,Manufacturing,3,0,0.5672991553318314
acct_01909,2023-06-20,starter,Logistics,8,0,0.5953107878768631
acct_01910,2023-08-01,starter,Healthcare,7,0,0.6254961809623903
acct_01911,2023-10-09,enterprise,Manufacturing,114,1,0.7052734560815016
acct_01912,2023-02-10,enterprise,Logistics,228,1,0.6955362118504478
acct_01913,2023-05-02,starter,FinTech,3,0,0.5287312082333095
acct_01914,2023-08-15,starter,SaaS,18,0,0.5200509420861069
acct_01915,2023-10-21,growth,Healthcare,75,0,0.6959854435728127
acct_01916,2023-09-24,enterprise,Education,75,1,0.7072854875836849
acct_01917,2024-03-26,growth,Healthcare,79,1,0.540997331276569
acct_01918,2024-03-24,starter,Retail,13,0,0.3619217895482319
acct_01919,2023-03-02,starter,SaaS,19,0,0.5689025855987633
acct_01920,2024-05-16,growth,Healthcare,73,1,0.6935288698238787
acct_01921,2023-05-27,starter,Logistics,14,0,0.8708125269629671
acct_01922,2023-11-30,growth,Healthcare,65,0,0.4203063056489007
acct_01923,2023-05-22,starter,Healthcare,17,0,0.536014312075414
acct_01924,2023-02-13,growth,Healthcare,48,0,0.5415894657711935
acct_01925,2023-05-24,starter,Retail,4,0,0.8033708009147251
acct_01926,2023-11-29,growth,Healthcare,30,0,0.5947587749312051
acct_01927,2024-05-11,starter,Healthcare,4,0,0.4639010160941601
acct_01928,2024-01-31,growth,Retail,24,0,0.6838042924382728
acct_01929,2023-02-24,starter,Manufacturing,19,0,0.539304221993858
acct_01930,2023-11-03,growth,SaaS,26,1,0.41634190899630685
acct_01931,2024-02-27,growth,Education,46,0,0.4660840039085774
acct_01932,2024-02-21,growth,Manufacturing,15,0,0.8601062931633928
acct_01933,2023-11-21,growth,FinTech,72,0,0.6576313832474193
acct_01934,2023-03-21,growth,Retail,32,0,0.6161640083178814
acct_01935,2023-01-31,growth,Retail,37,1,0.562515939628193
acct_01936,2023-04-22,starter,Healthcare,15,0,0.6438223263178198
acct_01937,2024-04-16,growth,Healthcare,21,0,0.6420353919003741
acct_01938,2023-03-15,starter,Education,3,0,0.6438253242310988
acct_01939,2024-04-23,starter,FinTech,17,0,0.617226763541663
acct_01940,2024-01-22,starter,Healthcare,6,0,0.7303197507458323
acct_01941,2024-03-08,starter,Logistics,15,0,0.6034656519001096
acct_01942,2024-02-16,growth,Healthcare,69,0,0.4533091746671042
acct_01943,2024-04-11,growth,Healthcare,71,1,0.5081365663648697
acct_01944,2023-09-05,growth,Logistics,16,1,0.30314719597654316
acct_01945,2023-04-30,starter,FinTech,3,0,0.9040225674063589
acct_01946,2023-03-08,starter,Logistics,18,0,0.729413188792903
acct_01947,2023-11-23,starter,Retail,8,0,0.4754894257306145
acct_01948,2024-04-14,starter,Logistics,18,0,0.557723272590435
acct_01949,2024-05-07,starter,SaaS,16,0,0.5044685288690349
acct_01950,2023-10-13,starter,Retail,5,0,0.8313820817061175
acct_01951,2023-11-08,starter,Healthcare,17,0,0.38701842535936065
acct_01952,2023-11-05,growth,Education,43,0,0.6171714088228168
acct_01953,2023-04-07,growth,Retail,55,1,0.5837208236152728
acct_01954,2023-04-23,enterprise,FinTech,117,1,0.7240257946063671
acct_01955,2024-03-31,enterprise,FinTech,52,1,0.5843986158412957
acct_01956,2024-04-07,growth,Logistics,72,1,0.33626866850168474
acct_01957,2023-05-12,starter,Retail,13,0,0.5623323248036338
acct_01958,2023-05-01,growth,Healthcare,21,1,0.45417566730850123
acct_01959,2023-07-16,growth,FinTech,75,0,0.6119369319834841
acct_01960,2024-04-26,starter,Manufacturing,8,0,0.8151265554780489
acct_01961,2023-02-08,starter,Healthcare,9,0,0.33908621336515826
acct_01962,2024-05-26,growth,Manufacturing,24,0,0.47996658969001443
acct_01963,2024-04-18,starter,SaaS,1,0,0.5170960569324754
acct_01964,2023-06-10,growth,Manufacturing,44,1,0.5427553356880183
acct_01965,2023-10-16,growth,FinTech,74,0,0.7110188496157867
acct_01966,2023-07-19,starter,Logistics,12,0,0.5739683373657919
acct_01967,2024-05-17,starter,SaaS,17,0,0.6623704088580668
acct_01968,2023-09-05,starter,Retail,12,0,0.5061340434402335
acct_01969,2024-01-18,starter,Healthcare,14,0,0.6344886518126907
acct_01970,2023-08-06,starter,FinTech,18,0,0.7166696446316572
acct_01971,2023-03-28,growth,SaaS,55,1,0.4901550675394367
acct_01972,2023-03-23,starter,SaaS,19,0,0.7172037179709772
acct_01973,2023-03-03,starter,FinTech,16,0,0.6078559153091353
acct_01974,2024-05-14,starter,Retail,4,0,0.7568190360723379
acct_01975,2023-02-11,enterprise,Retail,172,1,0.569787014988454
acct_01976,2023-01-12,starter,Logistics,6,0,0.6571866982743148
acct_01977,2023-04-25,starter,Education,9,0,0.5939090652482205
acct_01978,2023-08-06,enterprise,Manufacturing,62,1,0.5855681606939132
acct_01979,2023-04-16,growth,Retail,29,0,0.6388395642338535
acct_01980,2024-04-16,starter,Logistics,3,0,0.6805211203837356
acct_01981,2024-01-22,growth,Manufacturing,35,1,0.4125652632113992
acct_01982,2023-08-14,starter,SaaS,13,0,0.8150450413226816
acct_01983,2024-04-25,starter,FinTech,7,0,0.32105054391753024
acct_01984,2024-02-12,starter,Retail,11,0,0.4972781835391656
acct_01985,2024-04-01,starter,Logistics,15,0,0.5858596393852649
acct_01986,2023-01-21,growth,SaaS,54,0,0.6618533953628922
acct_01987,2023-07-22,starter,Retail,3,0,0.8364258791612067
acct_01988,2024-02-21,starter,Healthcare,19,0,0.32125627676623386
acct_01989,2024-02-20,growth,Education,71,0,0.5238458807415434
acct_01990,2024-03-23,growth,SaaS,76,1,0.2809749768301102
acct_01991,2024-05-26,starter,Retail,6,0,0.6047432960865371
acct_01992,2023-03-26,growth,SaaS,31,0,0.6407525376750046
acct_01993,2023-06-16,starter,FinTech,18,0,0.8386193613256878
acct_01994,2024-01-19,growth,FinTech,54,1,0.6180952141340181
acct_01995,2024-04-12,growth,Education,35,0,0.756603769416357
acct_01996,2023-03-13,enterprise,FinTech,206,1,0.6875755622308588
acct_01997,2024-04-17,starter,Manufacturing,12,0,0.5347127704492247
acct_01998,2023-09-15,starter,Healthcare,15,0,0.3886558879811941
acct_01999,2023-10-02,starter,FinTech,19,0,0.6412503447437716
acct_02000,2023-01-20,starter,Healthcare,12,0,0.3761846974281954
acct_02001,2024-05-04,starter,FinTech,18,0,0.7942810609004466
acct_02002,2024-05-04,enterprise,Manufacturing,261,1,0.5756906846944764
acct_02003,2023-11-22,starter,SaaS,7,0,0.7792766117267125
acct_02004,2023-03-30,starter,Retail,15,0,0.5279678348801401
acct_02005,2024-04-30,growth,Retail,31,0,0.6403276179601488
acct_02006,2023-12-16,starter,FinTech,19,0,0.6314023286002033
acct_02007,2023-03-25,growth,Retail,43,0,0.5932433822983614
acct_02008,2024-01-22,starter,FinTech,17,0,0.5351010729905111
acct_02009,2023-03-28,starter,FinTech,13,0,0.658868402770578
acct_02010,2023-11-03,starter,Education,14,0,0.4610755104775187
acct_02011,2023-06-03,starter,Logistics,11,0,0.4185847006561412
acct_02012,2024-03-15,enterprise,Logistics,254,1,0.786424033999024
acct_02013,2023-09-21,starter,Education,17,0,0.709075198333815
acct_02014,2024-02-25,starter,Logistics,17,0,0.609883741290336
acct_02015,2024-05-07,starter,Healthcare,7,0,0.8497713573815672
acct_02016,2024-02-15,starter,Logistics,16,0,0.5598351721912732
acct_02017,2023-06-22,enterprise,FinTech,141,1,0.7984054829983469
acct_02018,2023-01-04,starter,Manufacturing,19,0,0.6263361127388732
acct_02019,2024-04-16,growth,Manufacturing,67,0,0.44628738748854146
acct_02020,2023-04-20,enterprise,SaaS,274,1,0.8772060287656274
acct_02021,2023-02-06,growth,Logistics,56,1,0.7486066269936127
acct_02022,2023-01-31,enterprise,Manufacturing,285,1,0.5818468453485653
acct_02023,2024-01-16,starter,Logistics,3,0,0.7090756889300923
acct_02024,2023-09-25,starter,SaaS,14,0,0.5394444849003139
acct_02025,2023-01-11,starter,Manufacturing,19,0,0.7243723552589313
acct_02026,2023-12-10,growth,FinTech,70,0,0.24133821520740606
acct_02027,2023-06-15,enterprise,Healthcare,156,1,0.44702979994581094
acct_02028,2023-12-08,starter,Education,19,0,0.7468889616430444
acct_02029,2024-04-26,growth,Education,69,1,0.562551669267162
acct_02030,2023-01-19,starter,Education,10,0,0.6311313442333113
acct_02031,2023-07-03,growth,Logistics,66,1,0.39798215068268483
acct_02032,2023-01-10,starter,Manufacturing,9,0,0.8771800493553155
acct_02033,2023-07-11,enterprise,Manufacturing,95,1,0.7785794465576514
acct_02034,2023-11-16,growth,SaaS,60,1,0.5698972172437005
acct_02035,2024-04-19,starter,FinTech,3,0,0.539295621470501
acct_02036,2024-03-02,starter,Retail,19,0,0.7544406542129539
acct_02037,2023-02-28,starter,Manufacturing,12,0,0.8973705675253392
acct_02038,2024-03-11,starter,Healthcare,18,0,0.7430640383717031
acct_02039,2023-04-07,starter,SaaS,18,0,0.9257704001094902
acct_02040,2024-05-10,enterprise,Manufacturing,235,1,0.4616473006407123
acct_02041,2023-10-05,growth,Manufacturing,43,0,0.4770919754251814
