user_id,account_id,user_created_date,role_type,geo_region,invited_by_user_id
user_0000489,acct_00044,2023-02-08,basic,NA,unknown_user
user_0000490,acct_00044,2023-02-20,power_user,APAC,unknown_user
user_0000491,acct_00044,2023-03-09,basic,APAC,unknown_user
user_0000492,acct_00044,2023-02-19,power_user,APAC,unknown_user
user_0000493,acct_00045,2023-01-31,basic,EU,
user_0000494,acct_00045,2023-01-13,admin,NA,unknown_user
user_0000495,acct_00045,2023-01-16,basic,EU,
user_0000496,acct_00045,2023-01-21,basic,APAC,
user_0000497,acct_00045,2023-01-19,power_user,APAC,
user_0000498,acct_00046,2023-03-29,basic,EU,
user_0000499,acct_00046,2023-03-13,basic,LATAM,
user_0000500,acct_00046,2023-03-13,basic,NA,unknown_user
user_0000501,acct_00046,2023-03-19,basic,EU,unknown_user
user_0000502,acct_00046,2023-03-14,basic,EU,
user_0000503,acct_00046,2023-03-11,power_user,LATAM,unknown_user
user_0000504,acct_00046,2023-04-01,power_user,LATAM,
user_0000505,acct_00046,2023-03-30,basic,EU,
user_0000506,acct_00046,2023-03-29,power_user,APAC,unknown_user
user_0000507,acct_00046,2023-03-29,basic,LATAM,unknown_user
user_0000508,acct_00046,2023-03-12,power_user,EU,unknown_user
user_0000509,acct_00046,2023-03-06,basic,NA,
user_0000510,acct_00046,2023-03-27,basic,EU,unknown_user
user_0000511,acct_00046,2023-03-20,power_user,APAC,unknown_user
user_0000512,acct_00046,2023-03-31,power_user,NA,
user_0000513,acct_00046,2023-03-29,power_user,NA,
user_0000514,acct_00046,2023-03-11,basic,LATAM,
user_0000515,acct_00046,2023-03-31,basic,APAC,unknown_user
user_0000516,acct_00046,2023-03-13,power_user,LATAM,
user_0000517,acct_00046,2023-03-05,admin,LATAM,
user_0000518,acct_00046,2023-03-28,basic,APAC,unknown_user
user_0000519,acct_00046,2023-03-11,basic,APAC,unknown_user
user_0000520,acct_00046,2023-03-26,power_user,APAC,
user_0000521,acct_00046,2023-03-18,admin,LATAM,unknown_user
user_0000522,acct_00046,2023-03-09,basic,EU,unknown_user
user_0000523,acct_00046,2023-03-31,power_user,NA,
user_0000524,acct_00046,2023-03-20,power_user,NA,
user_0000525,acct_00046,2023-03-12,basic,EU,
user_0000526,acct_00046,2023-03-05,basic,NA,
user_0000527,acct_00046,2023-03-20,basic,LATAM,unknown_user
user_0000528,acct_00046,2023-03-15,basic,APAC,
user_0000529,acct_00046,2023-03-30,admin,NA,
user_0000530,acct_00046,2023-03-18,basic,NA,
user_0000531,acct_00046,2023-03-23,basic,NA,
user_0000532,acct_00046,2023-03-28,power_user,APAC,
user_0000533,acct_00046,2023-03-31,basic,LATAM,
user_0000534,acct_00046,2023-03-29,basic,APAC,unknown_user
user_0000535,acct_00046,2023-03-27,power_user,LATAM,
user_0000536,acct_00046,2023-03-30,basic,LATAM,
user_0000537,acct_00046,2023-03-20,basic,LATAM,unknown_user
user_0000538,acct_00046,2023-03-28,basic,EU,
user_0000539,acct_00046,2023-03-19,basic,LATAM,
user_0000540,acct_00046,2023-03-11,basic,LATAM,
user_0000541,acct_00046,2023-03-12,basic,APAC,unknown_user
user_0000542,acct_00046,2023-03-16,power_user,APAC,unknown_user
user_0000543,acct_00046,2023-03-13,basic,LATAM,
user_0000544,acct_00046,2023-03-14,admin,NA,
user_0000545,acct_00047,2023-01-31,basic,NA,unknown_user
user_0000546,acct_00047,2023-02-27,basic,APAC,unknown_user
user_0000547,acct_00047,2023-02-04,basic,EU,unknown_user
user_0000548,acct_00047,2023-01-30,basic,APAC,
user_0000549,acct_00047,2023-02-06,power_user,APAC,
user_0000550,acct_00047,2023-02-04,power_user,EU,unknown_user
user_0000551,acct_00047,2023-02-06,basic,NA,
user_0000552,acct_00047,2023-02-06,basic,LATAM,
user_0000553,acct_00047,2023-02-13,admin,APAC,unknown_user
user_0000554,acct_00047,2023-02-10,basic,LATAM,
user_0000555,acct_00047,2023-02-17,basic,LATAM,
user_0000556,acct_00047,2023-02-14,power_user,NA,
user_0000557,acct_00047,2023-02-09,basic,NA,
user_0000558,acct_00047,2023-02-05,basic,LATAM,
user_0000559,acct_00047,2023-02-09,admin,NA,
user_0000560,acct_00047,2023-02-13,admin,LATAM,unknown_user
user_0000561,acct_00047,2023-02-23,basic,APAC,
user_0000562,acct_00047,2023-02-06,admin,APAC,
user_0000563,acct_00047,2023-02-11,basic,APAC,unknown_user
user_0000564,acct_00047,2023-02-25,power_user,EU,
user_0000565,acct_00047,2023-02-10,power_user,EU,unknown_user
user_0000566,acct_00047,2023-02-09,power_user,EU,unknown_user
user_0000567,acct_00047,2023-02-15,power_user,APAC,
user_0000568,acct_00047,2023-02-15,power_user,LATAM,
user_0000569,acct_00047,2023-02-10,power_user,LATAM,unknown_user
user_0000570,acct_00047,2023-02-26,power_user,APAC,unknown_user
user_0000571,acct_00047,2023-02-05,basic,APAC,unknown_user
user_0000572,acct_00047,2023-02-14,power_user,EU,
user_0000573,acct_00047,2023-02-12,power_user,NA,
user_0000574,acct_00047,2023-02-02,admin,EU,
user_0000575,acct_00047,2023-02-19,power_user,NA,
user_0000576,acct_00047,2023-02-26,basic,LATAM,
user_0000577,acct_00047,2023-02-20,basic,NA,
user_0000578,acct_00047,2023-02-19,basic,APAC,unknown_user
user_0000579,acct_00047,2023-02-07,basic,LATAM,
user_0000580,acct_00047,2023-01-30,admin,EU,unknown_user
user_0000581,acct_00048,2024-01-23,basic,EU,
user_0000582,acct_00048,2024-01-29,admin,APAC,unknown_user
user_0000583,acct_00048,2024-01-31,basic,EU,
user_0000584,acct_00048,2024-01-27,basic,LATAM,
user_0000585,acct_00048,2024-01-08,admin,NA,
user_0000586,acct_00048,2024-01-31,basic,EU,
user_0000587,acct_00049,2023-04-22,power_user,APAC,
user_0000588,acct_00049,2023-04-27,admin,APAC,
user_0000589,acct_00049,2023-04-27,power_user,EU,unknown_user
user_0000590,acct_00049,2023-04-14,basic,APAC,
user_0000591,acct_00049,2023-04-23,basic,NA,
user_0000592,acct_00049,2023-04-26,power_user,EU,
user_0000593,acct_00050,2024-03-28,power_user,NA,
user_0000594,acct_00050,2024-04-05,power_user,NA,
user_0000595,acct_00050,2024-03-27,power_user,LATAM,
user_0000596,acct_00050,2024-04-02,admin,APAC,unknown_user
user_0000597,acct_00050,2024-03-27,power_user,EU,
user_0000598,acct_00051,2023-07-26,power_user,NA,
user_0000599,acct_00051,2023-08-20,power_user,EU,
user_0000600,acct_00051,2023-07-27,power_user,APAC,
user_0000601,acct_00051,2023-08-04,basic,LATAM,
user_0000602,acct_00051,2023-07-25,basic,EU,unknown_user
user_0000603,acct_00051,2023-08-02,power_user,EU,
user_0000604,acct_00051,2023-08-20,basic,EU,
user_0000605,acct_00051,2023-08-14,basic,EU,unknown_user
user_0000606,acct_00051,2023-08-16,basic,EU,
user_0000607,acct_00051,2023-08-08,basic,APAC,
user_0000608,acct_00051,2023-08-15,power_user,EU,unknown_user
user_0000609,acct_00051,2023-08-06,basic,EU,
user_0000610,acct_00051,2023-08-12,admin,APAC,
user_0000611,acct_00051,2023-08-03,admin,EU,
user_0000612,acct_00051,2023-08-20,admin,APAC,
user_0000613,acct_00051,2023-08-12,basic,APAC,unknown_user
user_0000614,acct_00051,2023-07-31,basic,EU,
user_0000615,acct_00051,2023-07-25,basic,LATAM,unknown_user
user_0000616,acct_00051,2023-08-18,basic,APAC,unknown_user
user_0000617,acct_00052,2024-03-01,admin,NA,unknown_user
user_0000618,acct_00052,2024-03-01,power_user,EU,
user_0000619,acct_00052,2024-03-09,basic,EU,unknown_user
user_0000620,acct_00052,2024-02-16,basic,LATAM,
user_0000621,acct_00052,2024-02-27,admin,EU,
user_0000622,acct_00052,2024-02-22,basic,NA,unknown_user
user_0000623,acct_00052,2024-03-13,basic,NA,unknown_user
user_0000624,acct_00053,2023-02-18,power_user,LATAM,
user_0000625,acct_00053,2023-02-14,admin,NA,
user_0000626,acct_00053,2023-01-26,basic,APAC,
user_0000627,acct_00053,2023-02-10,basic,LATAM,
user_0000628,acct_00053,2023-02-12,power_user,APAC,
user_0000629,acct_00053,2023-02-06,basic,EU,
user_0000630,acct_00054,2023-05-03,power_user,NA,
user_0000631,acct_00054,2023-04-24,basic,APAC,
user_0000632,acct_00054,2023-04-27,basic,EU,
user_0000633,acct_00054,2023-04-23,power_user,NA,
user_0000634,acct_00054,2023-04-22,basic,LATAM,
user_0000635,acct_00054,2023-04-23,basic,NA,unknown_user
user_0000636,acct_00054,2023-05-01,basic,EU,
user_0000637,acct_00054,2023-04-27,admin,LATAM,unknown_user
user_0000638,acct_00054,2023-04-30,power_user,EU,unknown_user
user_0000639,acct_00054,2023-05-09,admin,NA,
user_0000640,acct_00054,2023-04-29,admin,EU,
user_0000641,acct_00054,2023-05-01,power_user,APAC,
user_0000642,acct_00054,2023-04-22,admin,NA,
user_0000643,acct_00054,2023-04-21,basic,APAC,
user_0000644,acct_00054,2023-05-03,basic,APAC,unknown_user
user_0000645,acct_00054,2023-04-18,basic,APAC,
user_0000646,acct_00055,2023-02-26,basic,APAC,
user_0000647,acct_00055,2023-02-28,admin,APAC,
user_0000648,acct_00055,2023-02-28,basic,EU,
user_0000649,acct_00055,2023-02-28,power_user,EU,unknown_user
user_0000650,acct_00055,2023-02-15,power_user,LATAM,
user_0000651,acct_00055,2023-03-12,basic,EU,
user_0000652,acct_00055,2023-03-15,basic,LATAM,
user_0000653,acct_00055,2023-02-16,basic,NA,unknown_user
user_0000654,acct_00056,2023-03-22,power_user,EU,
user_0000655,acct_00056,2023-03-11,power_user,LATAM,
user_0000656,acct_00056,2023-03-16,admin,APAC,unknown_user
user_0000657,acct_00056,2023-03-27,admin,NA,
user_0000658,acct_00056,2023-03-08,power_user,APAC,
user_0000659,acct_00056,2023-03-14,basic,EU,unknown_user
user_0000660,acct_00056,2023-03-20,power_user,NA,
user_0000661,acct_00056,2023-03-27,basic,LATAM,
user_0000662,acct_00056,2023-03-14,basic,EU,
user_0000663,acct_00056,2023-03-21,basic,LATAM,
user_0000664,acct_00056,2023-04-05,power_user,LATAM,
user_0000665,acct_00056,2023-03-21,power_user,LATAM,
user_0000666,acct_00056,2023-03-22,basic,NA,
user_0000667,acct_00056,2023-03-21,basic,EU,
user_0000668,acct_00056,2023-03-26,power_user,APAC,
user_0000669,acct_00056,2023-03-19,basic,APAC,
user_0000670,acct_00056,2023-03-20,power_user,NA,unknown_user
user_0000671,acct_00056,2023-03-16,power_user,LATAM,unknown_user
user_0000672,acct_00056,2023-03-20,basic,EU,
user_0000673,acct_00057,2023-07-09,basic,NA,unknown_user
user_0000674,acct_00057,2023-07-01,basic,NA,
user_0000675,acct_00057,2023-06-15,power_user,LATAM,unknown_user
user_0000676,acct_00058,2023-04-25,power_user,NA,
user_0000677,acct_00058,2023-05-10,basic,APAC,
user_0000678,acct_00058,2023-05-11,power_user,APAC,
user_0000679,acct_00058,2023-05-16,basic,NA,
user_0000680,acct_00058,2023-05-09,basic,LATAM,
user_0000681,acct_00059,2023-12-27,basic,EU,
user_0000682,acct_00059,2023-12-16,power_user,LATAM,
user_0000683,acct_00059,2023-12-17,admin,APAC,
user_0000684,acct_00059,2023-12-11,power_user,LATAM,
user_0000685,acct_00059,2023-12-19,basic,LATAM,
user_0000686,acct_00059,2023-12-31,basic,LATAM,
user_0000687,acct_00059,2023-12-25,basic,EU,
user_0000688,acct_00059,2023-12-27,power_user,EU,
user_0000689,acct_00059,2023-12-08,basic,EU,
user_0000690,acct_00059,2023-12-26,power_user,LATAM,unknown_user
user_0000691,acct_00060,2023-05-28,basic,EU,
user_0000692,acct_00060,2023-05-26,basic,LATAM,
user_0000693,acct_00060,2023-05-18,power_user,NA,unknown_user
user_0000694,acct_00061,2024-04-03,power_user,APAC,
user_0000695,acct_00061,2024-04-05,admin,NA,unknown_user
user_0000696,acct_00061,2024-04-08,power_user,LATAM,
user_0000697,acct_00062,2023-10-31,power_user,LATAM,unknown_user
user_0000698,acct_00062,2023-10-20,power_user,NA,
user_0000699,acct_00062,2023-11-15,power_user,APAC,
user_0000700,acct_00062,2023-11-04,basic,EU,
user_0000701,acct_00062,2023-11-14,admin,NA,
user_0000702,acct_00062,2023-11-11,admin,APAC,unknown_user
user_0000703,acct_00062,2023-11-05,basic,LATAM,unknown_user
user_0000704,acct_00062,2023-11-16,basic,NA,unknown_user
user_0000705,acct_00062,2023-11-11,power_user,LATAM,
user_0000706,acct_00062,2023-11-10,power_user,EU,
user_0000707,acct_00063,2024-02-27,basic,APAC,
user_0000708,acct_00063,2024-02-29,power_user,LATAM,
user_0000709,acct_00063,2024-03-05,power_user,LATAM,
user_0000710,acct_00063,2024-03-04,basic,LATAM,
user_0000711,acct_00063,2024-03-14,admin,EU,
user_0000712,acct_00063,2024-02-26,basic,LATAM,unknown_user
user_0000713,acct_00063,2024-03-02,basic,EU,
user_0000714,acct_00063,2024-03-06,admin,EU,
user_0000715,acct_00063,2024-02-22,basic,APAC,
user_0000716,acct_00063,2024-03-01,power_user,NA,
user_0000717,acct_00063,2024-03-15,basic,LATAM,unknown_user
user_0000718,acct_00063,2024-03-01,basic,APAC,
user_0000719,acct_00063,2024-02-29,basic,NA,unknown_user
user_0000720,acct_00063,2024-03-08,power_user,LATAM,
user_0000721,acct_00063,2024-03-08,basic,EU,
user_0000722,acct_00063,2024-02-17,basic,APAC,unknown_user
user_0000723,acct_00063,2024-03-08,basic,NA,
user_0000724,acct_00063,2024-03-14,power_user,APAC,
user_0000725,acct_00063,2024-02-16,basic,LATAM,
user_0000726,acct_00064,2023-10-20,power_user,EU,
user_0000727,acct_00064,2023-10-30,basic,LATAM,
user_0000728,acct_00064,2023-10-31,power_user,APAC,unknown_user
user_0000729,acct_00065,2023-03-13,basic,EU,
user_0000730,acct_00065,2023-03-07,power_user,APAC,
user_0000731,acct_00066,2024-05-22,basic,NA,
user_0000732,acct_00066,2024-05-20,power_user,APAC,
user_0000733,acct_00066,2024-05-28,basic,EU,
user_0000734,acct_00066,2024-05-01,basic,LATAM,
user_0000735,acct_00066,2024-05-05,admin,EU,
user_0000736,acct_00066,2024-05-20,basic,EU,
user_0000737,acct_00066,2024-04-30,basic,NA,unknown_user
user_0000738,acct_00066,2024-05-04,basic,LATAM,unknown_user
user_0000739,acct_00066,2024-04-30,power_user,LATAM,
user_0000740,acct_00066,2024-05-13,basic,NA,
user_0000741,acct_00066,2024-05-02,admin,EU,
user_0000742,acct_00066,2024-05-23,power_user,EU,unknown_user
user_0000743,acct_00066,2024-05-12,basic,EU,
user_0000744,acct_00066,2024-05-13,basic,APAC,
user_0000745,acct_00066,2024-05-24,basic,NA,
user_0000746,acct_00066,2024-05-18,basic,EU,
user_0000747,acct_00066,2024-05-03,admin,LATAM,
user_0000748,acct_00066,2024-05-10,basic,NA,
user_0000749,acct_00066,2024-05-14,power_user,APAC,
user_0000750,acct_00066,2024-05-17,admin,LATAM,unknown_user
user_0000751,acct_00066,2024-05-14,power_user,LATAM,
user_0000752,acct_00066,2024-05-10,basic,NA,unknown_user
user_0000753,acct_00067,2023-02-22,basic,EU,
user_0000754,acct_00067,2023-03-18,power_user,NA,
user_0000755,acct_00067,2023-02-20,basic,APAC,
user_0000756,acct_00067,2023-03-02,basic,EU,
user_0000757,acct_00067,2023-03-13,basic,NA,
user_0000758,acct_00067,2023-02-20,basic,APAC,
user_0000759,acct_00067,2023-03-14,basic,LATAM,
user_0000760,acct_00068,2023-08-15,admin,LATAM,
user_0000761,acct_00068,2023-07-30,power_user,NA,
user_0000762,acct_00068,2023-08-04,admin,NA,
user_0000763,acct_00068,2023-08-21,basic,NA,
user_0000764,acct_00068,2023-08-06,admin,NA,
user_0000765,acct_00068,2023-08-25,power_user,LATAM,
user_0000766,acct_00068,2023-08-11,basic,EU,
user_0000767,acct_00068,2023-07-30,power_user,LATAM,
user_0000768,acct_00068,2023-08-06,basic,EU,unknown_user
user_0000769,acct_00069,2023-05-25,admin,LATAM,
user_0000770,acct_00069,2023-05-09,basic,EU,
user_0000771,acct_00069,2023-05-20,power_user,LATAM,
user_0000772,acct_00069,2023-05-11,power_user,EU,
user_0000773,acct_00069,2023-05-29,power_user,LATAM,unknown_user
user_0000774,acct_00069,2023-05-10,basic,LATAM,
user_0000775,acct_00069,2023-05-20,admin,NA,
user_0000776,acct_00069,2023-05-28,basic,APAC,
user_0000777,acct_00069,2023-06-02,power_user,NA,
user_0000778,acct_00069,2023-05-11,admin,NA,unknown_user
user_0000779,acct_00069,2023-05-19,power_user,NA,unknown_user
user_0000780,acct_00069,2023-06-03,basic,EU,
user_0000781,acct_00069,2023-06-04,power_user,EU,
user_0000782,acct_00069,2023-05-09,power_user,EU,
user_0000783,acct_00069,2023-05-22,basic,EU,
user_0000784,acct_00069,2023-05-12,basic,LATAM,
user_0000785,acct_00069,2023-05-13,basic,EU,
user_0000786,acct_00069,2023-05-15,basic,EU,
user_0000787,acct_00070,2024-05-16,basic,NA,unknown_user
user_0000788,acct_00070,2024-05-22,basic,LATAM,
user_0000789,acct_00070,2024-05-29,power_user,LATAM,unknown_user
user_0000790,acct_00070,2024-05-23,power_user,NA,unknown_user
user_0000791,acct_00070,2024-05-20,basic,NA,
user_0000792,acct_00071,2024-06-03,power_user,EU,
user_0000793,acct_00071,2024-05-23,power_user,NA,
user_0000794,acct_00071,2024-06-21,basic,NA,
user_0000795,acct_00071,2024-06-04,power_user,NA,unknown_user
user_0000796,acct_00071,2024-06-10,power_user,EU,
user_0000797,acct_00072,2023-09-21,basic,EU,
user_0000798,acct_00072,2023-09-30,basic,APAC,
user_0000799,acct_00072,2023-10-08,power_user,LATAM,unknown_user
user_0000800,acct_00072,2023-09-26,power_user,NA,
user_0000801,acct_00072,2023-09-21,power_user,EU,
user_0000802,acct_00072,2023-09-17,basic,EU,
user_0000803,acct_00072,2023-09-25,power_user,NA,unknown_user
user_0000804,acct_00072,2023-09-17,basic,LATAM,
user_0000805,acct_00072,2023-10-07,basic,LATAM,
user_0000806,acct_00072,2023-10-02,power_user,APAC,
user_0000807,acct_00072,2023-09-18,power_user,NA,unknown_user
user_0000808,acct_00072,2023-10-03,admin,NA,
user_0000809,acct_00072,2023-09-25,basic,APAC,unknown_user
user_0000810,acct_00072,2023-10-10,basic,LATAM,
user_0000811,acct_00072,2023-09-24,admin,LATAM,
user_0000812,acct_00072,2023-10-04,basic,EU,
user_0000813,acct_00072,2023-09-23,basic,LATAM,unknown_user
user_0000814,acct_00072,2023-10-04,admin,EU,
user_0000815,acct_00072,2023-10-03,power_user,APAC,
user_0000816,acct_00072,2023-10-05,power_user,LATAM,
user_0000817,acct_00072,2023-10-10,basic,NA,
user_0000818,acct_00072,2023-09-29,basic,NA,unknown_user
user_0000819,acct_00072,2023-09-16,basic,NA,unknown_user
user_0000820,acct_00073,2023-07-20,power_user,NA,unknown_user
user_0000821,acct_00073,2023-08-01,basic,APAC,
user_0000822,acct_00073,2023-07-22,power_user,NA,
user_0000823,acct_00073,2023-07-07,basic,EU,unknown_user
user_0000824,acct_00073,2023-08-02,power_user,EU,unknown_user
user_0000825,acct_00073,2023-07-09,admin,NA,unknown_user
user_0000826,acct_00073,2023-07-26,basic,LATAM,
user_0000827,acct_00073,2023-07-18,power_user,EU,
user_0000828,acct_00073,2023-08-03,basic,EU,
user_0000829,acct_00074,2023-09-08,power_user,LATAM,
user_0000830,acct_00074,2023-09-14,power_user,LATAM,
user_0000831,acct_00074,2023-08-27,power_user,EU,unknown_user
user_0000832,acct_00075,2023-07-18,power_user,NA,
user_0000833,acct_00075,2023-08-05,basic,NA,unknown_user
user_0000834,acct_00075,2023-07-30,basic,LATAM,
user_0000835,acct_00075,2023-07-29,power_user,NA,
user_0000836,acct_00075,2023-07-22,basic,NA,
user_0000837,acct_00075,2023-07-12,basic,APAC,unknown_user
user_0000838,acct_00075,2023-07-23,power_user,NA,unknown_user
user_0000839,acct_00075,2023-07-12,basic,NA,
user_0000840,acct_00075,2023-07-23,basic,LATAM,
user_0000841,acct_00075,2023-07-23,basic,LATAM,
user_0000842,acct_00075,2023-08-06,admin,NA,
user_0000843,acct_00075,2023-07-11,admin,NA,
user_0000844,acct_00075,2023-07-18,basic,APAC,
user_0000845,acct_00075,2023-07-17,admin,APAC,unknown_user
user_0000846,acct_00075,2023-07-24,basic,APAC,
user_0000847,acct_00075,2023-07-19,basic,APAC,
user_0000848,acct_00075,2023-08-01,basic,NA,unknown_user
user_0000849,acct_00075,2023-07-13,basic,EU,unknown_user
user_0000850,acct_00075,2023-07-23,power_user,APAC,
user_0000851,acct_00075,2023-07-30,basic,EU,
user_0000852,acct_00075,2023-07-11,admin,EU,unknown_user
user_0000853,acct_00076,2024-03-04,admin,EU,
user_0000854,acct_00076,2024-02-28,basic,LATAM,unknown_user
user_0000855,acct_00076,2024-02-24,basic,APAC,
user_0000856,acct_00076,2024-03-14,power_user,LATAM,
user_0000857,acct_00076,2024-02-22,admin,EU,unknown_user
user_0000858,acct_00076,2024-02-21,admin,EU,unknown_user
