user_id,intervention_id,collab_activated_flag,activation_date,outcome_window_days
user_0001548,intv_0000662,1.0,2023-05-02,21
user_0001549,intv_0000663,1.0,2023-04-20,21
user_0001550,intv_0000664,1.0,2023-04-21,21
user_0001551,intv_0000665,0.0,,21
user_0001552,intv_0000666,1.0,2023-05-29,21
user_0001554,intv_0000667,1.0,2023-05-22,21
user_0001555,intv_0000668,0.0,,21
user_0001556,intv_0000669,0.0,,21
user_0001557,intv_0000670,0.0,,21
user_0001559,intv_0000671,0.0,,21
user_0001561,intv_0000672,0.0,,21
user_0001562,intv_0000673,1.0,2024-07-07,21
user_0001563,intv_0000674,0.0,,21
user_0001565,intv_0000675,0.0,,21
user_0001566,intv_0000676,0.0,,21
user_0001567,intv_0000677,0.0,,21
user_0001568,intv_0000678,0.0,,21
user_0001570,intv_0000679,0.0,,21
user_0001571,intv_0000680,1.0,2023-09-28,21
user_0001572,intv_0000681,0.0,,21
user_0001579,intv_0000682,1.0,2023-10-13,21
user_0001580,intv_0000683,0.0,,21
user_0001584,intv_0000684,0.0,,21
user_0001585,intv_0000685,1.0,2024-03-22,21
user_0001586,intv_0000686,0.0,,21
user_0001588,intv_0000687,0.0,,21
user_0001589,intv_0000688,1.0,2024-03-30,21
user_0001590,intv_0000689,0.0,,21
user_0001591,intv_0000690,0.0,,21
user_0001592,intv_0000691,0.0,,21
user_0001593,intv_0000692,1.0,2023-03-29,21
user_0001594,intv_0000693,0.0,,21
user_0001597,intv_0000694,0.0,,21
user_0001598,intv_0000695,0.0,,21
user_0001599,intv_0000696,1.0,2023-04-03,21
user_0001601,intv_0000697,0.0,,21
user_0001602,intv_0000698,0.0,,21
user_0001603,intv_0000699,1.0,2023-11-19,21
user_0001604,intv_0000700,0.0,,21
user_0001606,intv_0000701,0.0,,21
user_0001609,intv_0000702,0.0,,21
user_0001610,intv_0000703,0.0,,21
user_0001611,intv_0000704,0.0,,21
user_0001613,intv_0000705,0.0,,21
user_0001614,intv_0000706,0.0,,21
user_0001615,intv_0000707,1.0,2023-04-27,21
user_0001617,intv_0000708,1.0,2023-05-05,21
user_0001618,intv_0000709,0.0,,21
user_0001621,intv_0000710,0.0,,21
user_0001622,intv_0000711,0.0,,21
user_0001624,intv_0000712,0.0,,21
user_0001626,intv_0000713,0.0,,21
user_0001628,intv_0000714,0.0,,21
user_0001630,intv_0000715,1.0,2023-05-03,21
user_0001634,intv_0000716,0.0,,21
user_0001635,intv_0000717,0.0,,21
user_0001636,intv_0000718,1.0,2023-06-28,21
user_0001637,intv_0000719,0.0,,21
user_0001641,intv_0000720,,,21
user_0001642,intv_0000721,0.0,,21
user_0001643,intv_0000722,0.0,,21
user_0001647,intv_0000723,1.0,2023-06-23,21
user_0001650,intv_0000724,,,21
user_0001651,intv_0000725,0.0,,21
user_0001655,intv_0000726,0.0,,21
user_0001661,intv_0000727,0.0,,21
user_0001662,intv_0000728,1.0,2023-07-13,21
user_0001663,intv_0000729,0.0,,21
user_0001664,intv_0000730,0.0,,21
user_0001666,intv_0000731,1.0,2023-06-08,21
user_0001667,intv_0000732,1.0,2023-07-06,21
user_0001669,intv_0000733,0.0,,21
user_0001672,intv_0000734,0.0,,21
user_0001675,intv_0000735,0.0,,21
user_0001677,intv_0000736,0.0,,21
user_0001678,intv_0000737,0.0,,21
user_0001680,intv_0000738,0.0,,21
user_0001682,intv_0000739,0.0,,21
user_0001683,intv_0000740,0.0,,21
user_0001685,intv_0000741,,,21
user_0001689,intv_0000742,0.0,,21
user_0001692,intv_0000743,0.0,,21
user_0001695,intv_0000744,,,21
user_0001696,intv_0000745,1.0,2023-12-22,21
user_0001697,intv_0000746,1.0,2024-01-26,21
user_0001699,intv_0000747,,,21
user_0001702,intv_0000748,1.0,2023-12-24,21
user_0001704,intv_0000749,,,21
user_0001706,intv_0000750,1.0,2023-12-31,21
user_0001711,intv_0000751,0.0,,21
user_0001712,intv_0000752,0.0,,21
user_0001713,intv_0000753,0.0,,21
user_0001714,intv_0000754,1.0,2024-01-24,21
user_0001715,intv_0000755,0.0,,21
user_0001719,intv_0000756,0.0,,21
user_0001723,intv_0000757,0.0,,21
user_0001727,intv_0000758,0.0,,21
user_0001732,intv_0000759,0.0,,21
user_0001733,intv_0000760,0.0,,21
user_0001738,intv_0000761,0.0,,21
user_0001739,intv_0000762,0.0,,21
user_0001740,intv_0000763,,,21
user_0001742,intv_0000764,1.0,2023-02-24,21
user_0001745,intv_0000765,0.0,,21
user_0001749,intv_0000766,1.0,2023-03-15,21
user_0001750,intv_0000767,0.0,,21
user_0001753,intv_0000768,0.0,,21
user_0001754,intv_0000769,1.0,2023-09-14,21
user_0001757,intv_0000770,0.0,,21
user_0001758,intv_0000771,0.0,,21
user_0001759,intv_0000772,,,21
user_0001761,intv_0000773,1.0,2023-09-16,21
user_0001766,intv_0000774,0.0,,21
user_0001769,intv_0000775,0.0,,21
user_0001771,intv_0000776,0.0,,21
user_0001776,intv_0000777,0.0,,21
user_0001778,intv_0000778,0.0,,21
user_0001781,intv_0000779,0.0,,21
user_0001784,intv_0000780,0.0,,21
user_0001785,intv_0000781,0.0,,21
user_0001790,intv_0000782,0.0,,21
user_0001792,intv_0000783,1.0,2024-03-07,21
user_0001796,intv_0000784,0.0,,21
user_0001801,intv_0000785,0.0,,21
user_0001804,intv_0000786,0.0,,21
user_0001805,intv_0000787,1.0,2023-10-06,21
user_0001807,intv_0000788,0.0,,21
user_0001816,intv_0000789,1.0,2023-09-27,21
user_0001819,intv_0000790,1.0,2023-09-27,21
user_0001820,intv_0000791,0.0,,21
user_0001821,intv_0000792,1.0,2023-09-24,21
user_0001828,intv_0000793,0.0,,21
user_0001831,intv_0000794,0.0,,21
user_0001832,intv_0000795,0.0,,21
user_0001836,intv_0000796,0.0,,21
user_0001838,intv_0000797,0.0,,21
user_0001839,intv_0000798,1.0,2023-09-12,21
user_0001840,intv_0000799,0.0,,21
user_0001843,intv_0000800,0.0,,21
user_0001844,intv_0000801,0.0,,21
user_0001849,intv_0000802,0.0,,21
user_0001851,intv_0000803,0.0,,21
user_0001852,intv_0000804,1.0,2023-06-16,21
user_0001853,intv_0000805,0.0,,21
user_0001855,intv_0000806,0.0,,21
user_0001856,intv_0000807,0.0,,21
user_0001857,intv_0000808,1.0,2024-06-07,21
user_0001859,intv_0000809,0.0,,21
user_0001860,intv_0000810,0.0,,21
user_0001863,intv_0000811,,,21
user_0001867,intv_0000812,1.0,2023-05-15,21
user_0001869,intv_0000813,1.0,2023-06-22,21
user_0001870,intv_0000814,1.0,2023-06-21,21
user_0001871,intv_0000815,0.0,,21
user_0001872,intv_0000816,0.0,,21
user_0001876,intv_0000817,0.0,,21
user_0001878,intv_0000818,0.0,,21
user_0001882,intv_0000819,0.0,,21
user_0001883,intv_0000820,1.0,2023-06-15,21
user_0001887,intv_0000821,0.0,,21
user_0001889,intv_0000822,0.0,,21
user_0001893,intv_0000823,0.0,,21
user_0001894,intv_0000824,1.0,2024-07-06,21
user_0001897,intv_0000825,0.0,,21
user_0001899,intv_0000826,0.0,,21
user_0001902,intv_0000827,0.0,,21
user_0001907,intv_0000828,,,21
user_0001910,intv_0000829,0.0,,21
user_0001912,intv_0000830,0.0,,21
user_0001914,intv_0000831,0.0,,21
user_0001920,intv_0000832,1.0,2024-01-21,21
user_0001922,intv_0000833,0.0,,21
user_0001924,intv_0000834,0.0,,21
user_0001926,intv_0000835,1.0,2024-01-19,21
user_0001930,intv_0000836,0.0,,21
user_0001931,intv_0000837,0.0,,21
user_0001932,intv_0000838,0.0,,21
user_0001933,intv_0000839,,,21
user_0001937,intv_0000840,0.0,,21
user_0001938,intv_0000841,0.0,,21
user_0001940,intv_0000842,1.0,2024-01-15,21
user_0001943,intv_0000843,0.0,,21
user_0001945,intv_0000844,0.0,,21
user_0001947,intv_0000845,0.0,,21
user_0001950,intv_0000846,0.0,,21
user_0001951,intv_0000847,0.0,,21
user_0001952,intv_0000848,0.0,,21
user_0001953,intv_0000849,1.0,2023-09-28,21
user_0001955,intv_0000850,,,21
user_0001957,intv_0000851,0.0,,21
user_0001962,intv_0000852,0.0,,21
user_0001963,intv_0000853,1.0,2024-06-28,21
user_0001964,intv_0000854,0.0,,21
user_0001965,intv_0000855,0.0,,21
user_0001967,intv_0000856,0.0,,21
user_0001968,intv_0000857,0.0,,21
user_0001969,intv_0000858,0.0,,21
user_0001972,intv_0000859,0.0,,21
user_0001973,intv_0000860,0.0,,21
user_0001974,intv_0000861,0.0,,21
user_0001980,intv_0000862,0.0,,21
user_0001985,intv_0000863,0.0,,21
user_0001987,intv_0000864,1.0,2024-05-27,21
user_0001989,intv_0000865,0.0,,21
user_0001994,intv_0000866,1.0,2023-03-12,21
user_0001995,intv_0000867,0.0,,21
user_0001996,intv_0000868,0.0,,21
user_0001998,intv_0000869,0.0,,21
user_0001999,intv_0000870,0.0,,21
user_0002002,intv_0000871,0.0,,21
user_0002004,intv_0000872,0.0,,21
user_0002006,intv_0000873,0.0,,21
user_0002007,intv_0000874,0.0,,21
user_0002009,intv_0000875,0.0,,21
user_0002010,intv_0000876,0.0,,21
user_0002014,intv_0000877,0.0,,21
user_0002019,intv_0000878,0.0,,21
user_0002020,intv_0000879,0.0,,21
user_0002021,intv_0000880,0.0,,21
user_0002022,intv_0000881,0.0,,21
user_0002025,intv_0000882,0.0,,21
user_0002027,intv_0000883,0.0,,21
user_0002028,intv_0000884,,,21
user_0002030,intv_0000885,0.0,,21
user_0002038,intv_0000886,0.0,,21
user_0002042,intv_0000887,0.0,,21
user_0002045,intv_0000888,0.0,,21
user_0002047,intv_0000889,0.0,,21
user_0002054,intv_0000890,1.0,2024-04-06,21
user_0002057,intv_0000891,1.0,2024-03-29,21
user_0002059,intv_0000892,0.0,,21
user_0002062,intv_0000893,1.0,2024-03-28,21
user_0002063,intv_0000894,0.0,,21
user_0002068,intv_0000895,,,21
user_0002070,intv_0000896,1.0,2024-03-23,21
user_0002073,intv_0000897,0.0,,21
user_0002074,intv_0000898,0.0,,21
user_0002077,intv_0000899,1.0,2024-03-22,21
user_0002078,intv_0000900,0.0,,21
user_0002080,intv_0000901,1.0,2024-03-28,21
user_0002085,intv_0000902,0.0,,21
user_0002087,intv_0000903,0.0,,21
user_0002088,intv_0000904,0.0,,21
user_0002090,intv_0000905,0.0,,21
user_0002094,intv_0000906,0.0,,21
user_0002095,intv_0000907,0.0,,21
user_0002096,intv_0000908,0.0,,21
user_0002097,intv_0000909,0.0,,21
user_0002098,intv_0000910,0.0,,21
user_0002109,intv_0000911,0.0,,21
user_0002111,intv_0000912,0.0,,21
user_0002112,intv_0000913,1.0,2023-06-10,21
user_0002114,intv_0000914,0.0,,21
user_0002116,intv_0000915,1.0,2023-06-22,21
user_0002119,intv_0000916,0.0,,21
user_0002120,intv_0000917,1.0,2023-12-06,21
user_0002122,intv_0000918,0.0,,21
user_0002127,intv_0000919,0.0,,21
user_0002128,intv_0000920,1.0,2023-09-02,21
user_0002129,intv_0000921,0.0,,21
user_0002130,intv_0000922,0.0,,21
user_0002132,intv_0000923,1.0,2023-08-19,21
user_0002134,intv_0000924,0.0,,21
user_0002136,intv_0000925,0.0,,21
user_0002137,intv_0000926,0.0,,21
user_0002138,intv_0000927,,,21
user_0002139,intv_0000928,1.0,2024-01-10,21
user_0002141,intv_0000929,0.0,,21
user_0002142,intv_0000930,0.0,,21
user_0002143,intv_0000931,0.0,,21
user_0002145,intv_0000932,0.0,,21
user_0002146,intv_0000933,0.0,,21
user_0002150,intv_0000934,0.0,,21
user_0002154,intv_0000935,1.0,2023-11-14,21
user_0002156,intv_0000936,0.0,,21
user_0002158,intv_0000937,,,21
user_0002160,intv_0000938,0.0,,21
user_0002163,intv_0000939,0.0,,21
user_0002165,intv_0000940,1.0,2023-03-19,21
user_0002168,intv_0000941,0.0,,21
user_0002169,intv_0000942,1.0,2023-04-13,21
user_0002172,intv_0000943,1.0,2023-07-21,21
user_0002173,intv_0000944,,,21
user_0002178,intv_0000945,0.0,,21
user_0002179,intv_0000946,0.0,,21
user_0002180,intv_0000947,1.0,2023-09-09,21
user_0002182,intv_0000948,0.0,,21
user_0002184,intv_0000949,0.0,,21
user_0002187,intv_0000950,1.0,2023-08-29,21
user_0002188,intv_0000951,0.0,,21
user_0002190,intv_0000952,0.0,,21
user_0002191,intv_0000953,0.0,,21
user_0002192,intv_0000954,0.0,,21
user_0002194,intv_0000955,0.0,,21
user_0002197,intv_0000956,0.0,,21
user_0002202,intv_0000957,0.0,,21
user_0002203,intv_0000958,1.0,2023-12-08,21
user_0002204,intv_0000959,0.0,,21
user_0002208,intv_0000960,0.0,,21
user_0002209,intv_0000961,1.0,2024-06-28,21
user_0002210,intv_0000962,0.0,,21
user_0002211,intv_0000963,1.0,2023-03-23,21
user_0002214,intv_0000964,0.0,,21
user_0002216,intv_0000965,0.0,,21
user_0002218,intv_0000966,0.0,,21
user_0002228,intv_0000967,,,21
user_0002232,intv_0000968,0.0,,21
user_0002233,intv_0000969,0.0,,21
user_0002234,intv_0000970,,,21
user_0002235,intv_0000971,0.0,,21
user_0002238,intv_0000972,0.0,,21
user_0002239,intv_0000973,1.0,2023-02-19,21
user_0002240,intv_0000974,0.0,,21
user_0002241,intv_0000975,0.0,,21
user_0002251,intv_0000976,0.0,,21
user_0002253,intv_0000977,0.0,,21
user_0002254,intv_0000978,1.0,2023-04-17,21
user_0002257,intv_0000979,,,21
user_0002260,intv_0000980,0.0,,21
user_0002263,intv_0000981,1.0,2024-01-21,21
user_0002265,intv_0000982,0.0,,21
user_0002266,intv_0000983,0.0,,21
user_0002267,intv_0000984,0.0,,21
user_0002268,intv_0000985,0.0,,21
user_0002271,intv_0000986,0.0,,21
user_0002273,intv_0000987,0.0,,21
user_0002274,intv_0000988,0.0,,21
user_0002276,intv_0000989,0.0,,21
user_0002278,intv_0000990,0.0,,21
user_0002280,intv_0000991,0.0,,21
user_0002282,intv_0000992,1.0,2024-04-27,21
user_0002283,intv_0000993,,,21
user_0002287,intv_0000994,1.0,2024-05-26,21
user_0002288,intv_0000995,0.0,,21
user_0002289,intv_0000996,0.0,,21
user_0002290,intv_0000997,0.0,,21
user_0002301,intv_0000998,0.0,,21
user_0002302,intv_0000999,0.0,,21
user_0002303,intv_0001000,1.0,2024-01-14,21
user_0002311,intv_0001001,1.0,2024-01-21,21
user_0002314,intv_0001002,,,21
user_0002315,intv_0001003,0.0,,21
user_0002316,intv_0001004,0.0,,21
user_0002320,intv_0001005,0.0,,21
user_0002326,intv_0001006,,,21
user_0002330,intv_0001007,0.0,,21
user_0002332,intv_0001008,0.0,,21
user_0002339,intv_0001009,1.0,2023-06-17,21
user_0002340,intv_0001010,,,21
user_0002343,intv_0001011,0.0,,21
user_0002344,intv_0001012,0.0,,21
user_0002345,intv_0001013,1.0,2024-02-22,21
user_0002346,intv_0001014,0.0,,21
user_0002347,intv_0001015,0.0,,21
user_0002348,intv_0001016,0.0,,21
user_0002349,intv_0001017,1.0,2024-02-28,21
user_0002350,intv_0001018,1.0,2024-03-15,21
user_0002352,intv_0001019,0.0,,21
user_0002356,intv_0001020,0.0,,21
user_0002360,intv_0001021,0.0,,21
user_0002367,intv_0001022,,,21
user_0002368,intv_0001023,0.0,,21
user_0002369,intv_0001024,0.0,,21
user_0002370,intv_0001025,0.0,,21
user_0002378,intv_0001026,1.0,2023-04-23,21
user_0002382,intv_0001027,0.0,,21
user_0002383,intv_0001028,0.0,,21
user_0002384,intv_0001029,1.0,2023-12-20,21
user_0002389,intv_0001030,1.0,2023-11-30,21
user_0002390,intv_0001031,0.0,,21
user_0002393,intv_0001032,0.0,,21
user_0002394,intv_0001033,0.0,,21
user_0002395,intv_0001034,0.0,,21
user_0002398,intv_0001035,0.0,,21
user_0002401,intv_0001036,0.0,,21
user_0002402,intv_0001037,0.0,,21
user_0002403,intv_0001038,0.0,,21
user_0002405,intv_0001039,0.0,,21
user_0002408,intv_0001040,0.0,,21
user_0002410,intv_0001041,0.0,,21
user_0002413,intv_0001042,0.0,,21
user_0002414,intv_0001043,,,21
user_0002415,intv_0001044,0.0,,21
user_0002416,intv_0001045,0.0,,21
user_0002420,intv_0001046,0.0,,21
user_0002423,intv_0001047,0.0,,21
user_0002424,intv_0001048,1.0,2024-06-26,21
user_0002426,intv_0001049,0.0,,21
user_0002428,intv_0001050,0.0,,21
user_0002429,intv_0001051,1.0,2024-05-28,21
user_0002431,intv_0001052,0.0,,21
user_0002434,intv_0001053,,,21
user_0002436,intv_0001054,1.0,2024-05-22,21
user_0002438,intv_0001055,1.0,2024-05-05,21
user_0002441,intv_0001056,0.0,,21
user_0002445,intv_0001057,1.0,2024-05-19,21
user_0002450,intv_0001058,0.0,,21
user_0002452,intv_0001059,0.0,,21
user_0002458,intv_0001060,0.0,,21
user_0002460,intv_0001061,0.0,,21
user_0002461,intv_0001062,0.0,,21
user_0002464,intv_0001063,0.0,,21
user_0002465,intv_0001064,1.0,2024-03-24,21
user_0002469,intv_0001065,1.0,2024-03-06,21
user_0002472,intv_0001066,0.0,,21
user_0002475,intv_0001067,0.0,,21
user_0002476,intv_0001068,0.0,,21
user_0002477,intv_0001069,1.0,2023-04-22,21
user_0002479,intv_0001070,0.0,,21
user_0002480,intv_0001071,0.0,,21
user_0002481,intv_0001072,1.0,2023-03-21,21
user_0002482,intv_0001073,0.0,,21
user_0002483,intv_0001074,0.0,,21
user_0002484,intv_0001075,0.0,,21
user_0002486,intv_0001076,0.0,,21
user_0002487,intv_0001077,0.0,,21
user_0002488,intv_0001078,0.0,,21
user_0002489,intv_0001079,0.0,,21
user_0002490,intv_0001080,0.0,,21
user_0002494,intv_0001081,1.0,2023-03-31,21
user_0002496,intv_0001082,0.0,,21
user_0002497,intv_0001083,1.0,2023-04-13,21
user_0002498,intv_0001084,1.0,2023-04-12,21
user_0002500,intv_0001085,,,21
user_0002501,intv_0001086,0.0,,21
user_0002506,intv_0001087,0.0,,21
user_0002507,intv_0001088,0.0,,21
user_0002508,intv_0001089,1.0,2023-04-16,21
user_0002509,intv_0001090,0.0,,21
user_0002511,intv_0001091,0.0,,21
user_0002513,intv_0001092,0.0,,21
user_0002514,intv_0001093,0.0,,21
user_0002516,intv_0001094,0.0,,21
user_0002521,intv_0001095,0.0,,21
user_0002522,intv_0001096,0.0,,21
user_0002524,intv_0001097,0.0,,21
user_0002525,intv_0001098,0.0,,21
user_0002526,intv_0001099,0.0,,21
user_0002528,intv_0001100,1.0,2023-11-20,21
user_0002533,intv_0001101,1.0,2024-01-13,21
user_0002534,intv_0001102,0.0,,21
user_0002535,intv_0001103,0.0,,21
user_0002537,intv_0001104,0.0,,21
user_0002540,intv_0001105,0.0,,21
user_0002541,intv_0001106,1.0,2023-09-19,21
user_0002542,intv_0001107,,,21
user_0002545,intv_0001108,0.0,,21
user_0002548,intv_0001109,0.0,,21
user_0002550,intv_0001110,1.0,2023-11-04,21
user_0002551,intv_0001111,0.0,,21
user_0002552,intv_0001112,0.0,,21
user_0002554,intv_0001113,0.0,,21
user_0002561,intv_0001114,,,21
user_0002562,intv_0001115,0.0,,21
user_0002565,intv_0001116,0.0,,21
user_0002569,intv_0001117,0.0,,21
user_0002573,intv_0001118,0.0,,21
user_0002577,intv_0001119,0.0,,21
user_0002578,intv_0001120,0.0,,21
user_0002580,intv_0001121,,,21
user_0002581,intv_0001122,0.0,,21
user_0002583,intv_0001123,0.0,,21
user_0002584,intv_0001124,0.0,,21
user_0002588,intv_0001125,0.0,,21
user_0002592,intv_0001126,0.0,,21
user_0002603,intv_0001127,1.0,2024-07-14,21
user_0002604,intv_0001128,0.0,,21
user_0002605,intv_0001129,0.0,,21
user_0002606,intv_0001130,1.0,2024-08-12,21
user_0002610,intv_0001131,0.0,,21
user_0002617,intv_0001132,0.0,,21
user_0002618,intv_0001133,0.0,,21
user_0002619,intv_0001134,0.0,,21
user_0002620,intv_0001135,0.0,,21
user_0002621,intv_0001136,0.0,,21
user_0002623,intv_0001137,1.0,2024-07-31,21
user_0002625,intv_0001138,0.0,,21
user_0002626,intv_0001139,0.0,,21
user_0002630,intv_0001140,0.0,,21
user_0002633,intv_0001141,0.0,,21
user_0002636,intv_0001142,0.0,,21
user_0002637,intv_0001143,0.0,,21
user_0002640,intv_0001144,1.0,2023-10-05,21
user_0002642,intv_0001145,0.0,,21
user_0002643,intv_0001146,0.0,,21
user_0002648,intv_0001147,1.0,2023-04-25,21
user_0002655,intv_0001148,0.0,,21
user_0002658,intv_0001149,0.0,,21
user_0002660,intv_0001150,0.0,,21
user_0002663,intv_0001151,0.0,,21
user_0002665,intv_0001152,1.0,2023-06-04,21
user_0002667,intv_0001153,,,21
user_0002670,intv_0001154,0.0,,21
user_0002673,intv_0001155,1.0,2023-06-17,21
user_0002674,intv_0001156,0.0,,21
user_0002677,intv_0001157,,,21
user_0002678,intv_0001158,0.0,,21
user_0002680,intv_0001159,0.0,,21
user_0002684,intv_0001160,0.0,,21
user_0002690,intv_0001161,0.0,,21
user_0002691,intv_0001162,1.0,2024-07-21,21
user_0002693,intv_0001163,0.0,,21
user_0002694,intv_0001164,0.0,,21
user_0002695,intv_0001165,0.0,,21
user_0002698,intv_0001166,,,21
user_0002703,intv_0001167,0.0,,21
user_0002704,intv_0001168,1.0,2024-07-22,21
user_0002706,intv_0001169,0.0,,21
user_0002709,intv_0001170,0.0,,21
user_0002711,intv_0001171,0.0,,21
user_0002712,intv_0001172,0.0,,21
user_0002713,intv_0001173,0.0,,21
user_0002714,intv_0001174,0.0,,21
user_0002715,intv_0001175,,,21
user_0002718,intv_0001176,0.0,,21
user_0002719,intv_0001177,1.0,2023-12-21,21
user_0002721,intv_0001178,,,21
user_0002725,intv_0001179,0.0,,21
user_0002726,intv_0001180,0.0,,21
user_0002729,intv_0001181,0.0,,21
user_0002730,intv_0001182,0.0,,21
user_0002731,intv_0001183,1.0,2023-09-29,21
user_0002733,intv_0001184,0.0,,21
user_0002736,intv_0001185,1.0,2023-09-07,21
user_0002739,intv_0001186,0.0,,21
user_0002743,intv_0001187,0.0,,21
user_0002745,intv_0001188,0.0,,21
user_0002750,intv_0001189,1.0,2023-07-17,21
user_0002753,intv_0001190,0.0,,21
user_0002757,intv_0001191,0.0,,21
user_0002759,intv_0001192,0.0,,21
user_0002764,intv_0001193,0.0,,21
user_0002768,intv_0001194,1.0,2024-03-27,21
user_0002771,intv_0001195,0.0,,21
user_0002772,intv_0001196,0.0,,21
user_0002773,intv_0001197,1.0,2024-03-14,21
user_0002774,intv_0001198,0.0,,21
user_0002776,intv_0001199,0.0,,21
user_0002777,intv_0001200,0.0,,21
user_0002778,intv_0001201,0.0,,21
user_0002779,intv_0001202,1.0,2023-11-28,21
user_0002781,intv_0001203,0.0,,21
user_0002788,intv_0001204,1.0,2023-03-15,21
user_0002790,intv_0001205,0.0,,21
user_0002791,intv_0001206,1.0,2023-03-25,21
user_0002792,intv_0001207,0.0,,21
user_0002793,intv_0001208,,,21
user_0002794,intv_0001209,0.0,,21
user_0002795,intv_0001210,0.0,,21
user_0002798,intv_0001211,0.0,,21
user_0002802,intv_0001212,0.0,,21
user_0002805,intv_0001213,,,21
user_0002806,intv_0001214,1.0,2024-03-14,21
user_0002808,intv_0001215,0.0,,21
user_0002812,intv_0001216,0.0,,21
user_0002814,intv_0001217,,,21
