user_id,account_id,intervention_id,treatment_flag,outcome_observed_flag,collab_activated_flag,login_days_l7,login_days_30d,core_actions_30d,collab_actions_30d,time_spent_30d,feature_diversity_avg_30d,days_observed_30d,days_since_last_active,plan_tier,role_type
user_0000547,acct_00047,intv_0000231,0,1,0.0,2,6.0,27.0,1,177.0,1.0,6,1,starter,basic
user_0000548,acct_00047,intv_0000232,1,1,1.0,3,10.0,35.0,0,205.0,1.2,10,2,starter,basic
user_0000551,acct_00047,intv_0000233,0,1,0.0,7,30.0,1769.0,0,6938.0,1.0333333333333334,30,1,starter,basic
user_0000552,acct_00047,intv_0000234,1,1,0.0,2,7.0,39.0,1,217.0,1.0,7,1,starter,basic
user_0000554,acct_00047,intv_0000235,1,1,0.0,3,9.0,56.0,4,292.0,1.0,9,1,starter,basic
user_0000555,acct_00047,intv_0000236,0,1,0.0,3,10.0,41.0,5,234.0,1.1,10,1,starter,basic
user_0000557,acct_00047,intv_0000237,0,1,1.0,2,6.0,40.0,5,208.0,1.1666666666666667,6,1,starter,basic
user_0000558,acct_00047,intv_0000238,1,1,0.0,3,12.0,66.0,8,378.0,1.0833333333333333,12,1,starter,basic
user_0000563,acct_00047,intv_0000239,0,1,1.0,2,7.0,38.0,5,224.0,1.0,7,1,starter,basic
user_0000574,acct_00047,intv_0000240,1,1,1.0,7,26.0,1570.0,0,6514.0,1.1923076923076923,26,1,starter,admin
user_0000576,acct_00047,intv_0000241,0,1,0.0,3,8.0,40.0,2,221.0,1.0,8,1,starter,basic
user_0000577,acct_00047,intv_0000242,0,1,0.0,2,11.0,49.0,4,295.0,1.0909090909090908,11,1,starter,basic
user_0000578,acct_00047,intv_0000243,0,1,0.0,5,13.0,71.0,5,418.0,1.1538461538461537,13,2,starter,basic
user_0000580,acct_00047,intv_0000244,1,1,1.0,6,29.0,1722.0,0,6228.0,1.103448275862069,29,2,starter,admin
user_0000583,acct_00048,intv_0000245,0,1,1.0,4,9.0,47.0,0,268.0,1.1111111111111112,9,3,starter,basic
user_0000584,acct_00048,intv_0000246,1,1,0.0,4,8.0,30.0,5,175.0,1.0,8,1,starter,basic
user_0000586,acct_00048,intv_0000247,0,0,,4,6.0,37.0,0,188.0,1.1666666666666667,6,1,starter,basic
user_0000590,acct_00049,intv_0000248,0,1,0.0,3,11.0,52.0,7,287.0,1.1818181818181819,11,2,starter,basic
user_0000591,acct_00049,intv_0000249,0,1,0.0,2,13.0,57.0,0,360.0,1.0,13,3,starter,basic
user_0000601,acct_00051,intv_0000250,1,1,1.0,3,10.0,41.0,3,259.0,1.0,10,1,growth,basic
user_0000602,acct_00051,intv_0000251,0,0,,1,11.0,60.0,0,350.0,1.0909090909090908,11,3,growth,basic
user_0000604,acct_00051,intv_0000252,0,1,0.0,1,7.0,26.0,3,176.0,1.0,7,3,growth,basic
user_0000605,acct_00051,intv_0000253,0,1,0.0,2,6.0,29.0,0,155.0,1.0,6,1,growth,basic
user_0000606,acct_00051,intv_0000254,1,1,1.0,1,6.0,41.0,2,251.0,1.0,6,1,growth,basic
user_0000609,acct_00051,intv_0000255,0,1,0.0,2,7.0,43.0,0,251.0,1.1428571428571428,7,3,growth,basic
user_0000613,acct_00051,intv_0000256,0,1,0.0,3,11.0,48.0,2,291.0,1.0,11,1,growth,basic
user_0000615,acct_00051,intv_0000257,1,1,0.0,1,10.0,48.0,0,285.0,1.1,10,3,growth,basic
user_0000616,acct_00051,intv_0000258,1,1,1.0,4,12.0,57.0,8,368.0,1.0,12,1,growth,basic
user_0000619,acct_00052,intv_0000259,0,1,1.0,1,6.0,39.0,0,198.0,1.1666666666666667,6,2,enterprise,basic
user_0000626,acct_00053,intv_0000260,0,1,0.0,3,11.0,66.0,4,390.0,1.1818181818181819,11,2,enterprise,basic
user_0000627,acct_00053,intv_0000261,1,1,1.0,5,26.0,1578.0,0,5596.0,1.0769230769230769,26,3,enterprise,basic
user_0000629,acct_00053,intv_0000262,1,1,0.0,3,12.0,54.0,2,347.0,1.0833333333333333,12,1,enterprise,basic
user_0000631,acct_00054,intv_0000263,0,0,,2,8.0,46.0,1,282.0,1.125,8,1,growth,basic
user_0000632,acct_00054,intv_0000264,1,1,1.0,4,10.0,53.0,3,308.0,1.0,10,2,growth,basic
user_0000634,acct_00054,intv_0000265,1,1,0.0,2,9.0,34.0,9,213.0,1.0,9,2,growth,basic
user_0000635,acct_00054,intv_0000266,0,1,0.0,3,10.0,49.0,5,313.0,1.2,10,2,growth,basic
user_0000641,acct_00054,intv_0000267,0,1,1.0,7,28.0,1569.0,0,6736.0,1.1428571428571428,28,1,growth,power_user
user_0000643,acct_00054,intv_0000268,0,1,0.0,2,10.0,49.0,2,290.0,1.1,10,2,growth,basic
user_0000644,acct_00054,intv_0000269,1,1,0.0,2,13.0,59.0,5,337.0,1.0769230769230769,13,1,growth,basic
user_0000645,acct_00054,intv_0000270,0,1,0.0,2,10.0,45.0,0,258.0,1.2,10,3,growth,basic
user_0000646,acct_00055,intv_0000271,1,1,1.0,2,6.0,31.0,3,190.0,1.0,6,3,enterprise,basic
user_0000651,acct_00055,intv_0000272,1,1,1.0,3,10.0,52.0,4,296.0,1.1,10,3,enterprise,basic
user_0000652,acct_00055,intv_0000273,0,1,0.0,7,14.0,69.0,4,431.0,1.0,14,1,enterprise,basic
user_0000653,acct_00055,intv_0000274,0,1,0.0,1,7.0,34.0,5,205.0,1.0,7,2,enterprise,basic
user_0000658,acct_00056,intv_0000275,1,1,0.0,4,26.0,1476.0,0,5551.0,1.0769230769230769,26,3,starter,power_user
user_0000661,acct_00056,intv_0000276,1,1,0.0,3,7.0,36.0,7,231.0,1.1428571428571428,7,3,starter,basic
user_0000663,acct_00056,intv_0000277,0,1,0.0,3,11.0,47.0,2,308.0,1.0909090909090908,11,1,starter,basic
user_0000666,acct_00056,intv_0000278,0,1,0.0,3,9.0,42.0,1,239.0,1.0,9,2,starter,basic
user_0000667,acct_00056,intv_0000279,0,1,0.0,5,9.0,42.0,2,257.0,1.1111111111111112,9,1,starter,basic
user_0000669,acct_00056,intv_0000280,1,1,0.0,3,10.0,44.0,6,263.0,1.0,10,1,starter,basic
user_0000672,acct_00056,intv_0000281,0,1,0.0,1,16.0,71.0,5,470.0,1.0625,16,3,starter,basic
user_0000673,acct_00057,intv_0000282,1,1,1.0,4,13.0,70.0,8,406.0,1.0769230769230769,13,1,starter,basic
user_0000674,acct_00057,intv_0000283,1,1,0.0,2,10.0,37.0,2,233.0,1.1,10,2,starter,basic
user_0000675,acct_00057,intv_0000284,0,1,1.0,7,29.0,1721.0,0,7046.0,1.206896551724138,29,1,starter,power_user
user_0000677,acct_00058,intv_0000285,0,1,0.0,1,10.0,54.0,2,303.0,1.0,10,1,starter,basic
user_0000679,acct_00058,intv_0000286,1,1,1.0,4,11.0,47.0,0,223.0,1.0909090909090908,11,1,starter,basic
user_0000680,acct_00058,intv_0000287,1,1,0.0,2,7.0,42.0,6,238.0,1.1428571428571428,7,2,starter,basic
user_0000681,acct_00059,intv_0000288,1,1,0.0,2,11.0,65.0,1,362.0,1.0,11,1,starter,basic
user_0000685,acct_00059,intv_0000289,0,1,0.0,3,6.0,32.0,5,170.0,1.1666666666666667,6,1,starter,basic
user_0000686,acct_00059,intv_0000290,1,0,,4,11.0,57.0,2,335.0,1.0909090909090908,11,1,starter,basic
user_0000687,acct_00059,intv_0000291,0,1,0.0,2,11.0,58.0,2,361.0,1.0,11,3,starter,basic
user_0000689,acct_00059,intv_0000292,0,1,0.0,2,11.0,57.0,0,338.0,1.0909090909090908,11,2,starter,basic
user_0000692,acct_00060,intv_0000293,1,0,,4,15.0,69.0,6,424.0,1.0666666666666667,15,1,starter,basic
user_0000700,acct_00062,intv_0000294,0,1,0.0,2,13.0,65.0,4,430.0,1.0769230769230769,13,2,growth,basic
user_0000703,acct_00062,intv_0000295,1,1,0.0,3,9.0,39.0,2,239.0,1.1111111111111112,9,1,growth,basic
user_0000706,acct_00062,intv_0000296,0,1,0.0,6,26.0,1547.0,0,6299.0,1.0,26,2,growth,power_user
user_0000707,acct_00063,intv_0000297,0,1,0.0,2,12.0,68.0,4,414.0,1.0,12,3,starter,basic
user_0000710,acct_00063,intv_0000298,0,1,0.0,1,8.0,45.0,5,289.0,1.0,8,3,starter,basic
user_0000712,acct_00063,intv_0000299,1,1,1.0,2,10.0,38.0,5,237.0,1.0,10,2,starter,basic
user_0000715,acct_00063,intv_0000300,0,1,1.0,4,11.0,63.0,7,406.0,1.0909090909090908,11,2,starter,basic
user_0000718,acct_00063,intv_0000301,1,1,1.0,3,10.0,48.0,2,297.0,1.0,10,1,starter,basic
user_0000719,acct_00063,intv_0000302,0,1,1.0,4,9.0,52.0,3,258.0,1.1111111111111112,9,1,starter,basic
user_0000721,acct_00063,intv_0000303,0,1,0.0,2,12.0,61.0,5,339.0,1.1666666666666667,12,2,starter,basic
user_0000722,acct_00063,intv_0000304,0,0,,2,13.0,59.0,6,374.0,1.1538461538461537,13,3,starter,basic
user_0000723,acct_00063,intv_0000305,0,1,0.0,3,8.0,32.0,2,189.0,1.0,8,1,starter,basic
user_0000725,acct_00063,intv_0000306,0,1,0.0,2,13.0,70.0,5,389.0,1.0,13,1,starter,basic
user_0000727,acct_00064,intv_0000307,0,1,0.0,5,10.0,54.0,2,269.0,1.1,10,1,starter,basic
user_0000729,acct_00065,intv_0000308,0,1,0.0,3,15.0,77.0,7,446.0,1.0,15,1,starter,basic
user_0000731,acct_00066,intv_0000309,0,1,0.0,1,10.0,46.0,2,285.0,1.1,10,3,starter,basic
user_0000733,acct_00066,intv_0000310,0,1,0.0,2,12.0,63.0,7,392.0,1.0833333333333333,12,2,starter,basic
user_0000734,acct_00066,intv_0000311,0,0,,6,25.0,1377.0,0,5857.0,1.12,25,2,starter,basic
user_0000736,acct_00066,intv_0000312,1,1,1.0,2,8.0,31.0,2,209.0,1.125,8,1,starter,basic
user_0000737,acct_00066,intv_0000313,1,1,0.0,1,10.0,48.0,1,322.0,1.1,10,3,starter,basic
user_0000738,acct_00066,intv_0000314,0,1,1.0,2,11.0,57.0,4,349.0,1.0,11,1,starter,basic
user_0000740,acct_00066,intv_0000315,0,1,0.0,1,10.0,49.0,3,298.0,1.0,10,2,starter,basic
user_0000744,acct_00066,intv_0000316,0,1,0.0,4,11.0,38.0,0,239.0,1.0,11,1,starter,basic
user_0000752,acct_00066,intv_0000317,1,1,1.0,4,12.0,52.0,8,334.0,1.0833333333333333,12,1,starter,basic
user_0000753,acct_00067,intv_0000318,0,1,0.0,2,10.0,58.0,6,344.0,1.1,10,3,growth,basic
user_0000756,acct_00067,intv_0000319,1,1,0.0,2,11.0,48.0,4,302.0,1.1818181818181819,11,3,growth,basic
user_0000757,acct_00067,intv_0000320,0,1,0.0,2,6.0,29.0,0,179.0,1.1666666666666667,6,1,growth,basic
user_0000758,acct_00067,intv_0000321,0,0,,5,12.0,68.0,5,429.0,1.0,12,2,growth,basic
user_0000759,acct_00067,intv_0000322,1,1,0.0,2,7.0,35.0,1,238.0,1.0,7,3,growth,basic
user_0000763,acct_00068,intv_0000323,0,1,1.0,7,29.0,1790.0,0,7292.82,1.1724137931034482,29,1,starter,basic
user_0000766,acct_00068,intv_0000324,0,1,0.0,2,12.0,58.0,3,336.0,1.1666666666666667,12,3,starter,basic
user_0000776,acct_00069,intv_0000325,0,1,0.0,6,29.0,1628.0,0,6152.0,1.1724137931034482,29,2,enterprise,basic
user_0000780,acct_00069,intv_0000326,1,1,0.0,1,13.0,64.0,4,363.0,1.0,13,1,enterprise,basic
user_0000784,acct_00069,intv_0000327,1,1,0.0,3,12.0,68.0,4,423.0,1.0833333333333333,12,2,enterprise,basic
user_0000787,acct_00070,intv_0000328,1,1,0.0,4,14.0,69.0,4,388.0,1.0714285714285714,14,1,growth,basic
user_0000788,acct_00070,intv_0000329,1,1,0.0,2,9.0,49.0,5,282.0,1.2222222222222223,9,2,growth,basic
user_0000791,acct_00070,intv_0000330,1,1,0.0,7,28.0,1567.0,0,5908.0,1.0357142857142858,28,1,growth,basic
user_0000794,acct_00071,intv_0000331,1,1,0.0,2,8.0,39.0,0,237.0,1.0,8,1,starter,basic
user_0000797,acct_00072,intv_0000332,0,1,0.0,1,11.0,44.0,5,292.0,1.0909090909090908,11,1,starter,basic
user_0000804,acct_00072,intv_0000333,0,0,,5,12.0,61.0,5,355.0,1.0,12,2,starter,basic
user_0000805,acct_00072,intv_0000334,0,1,0.0,1,7.0,38.0,0,231.0,1.0,7,2,starter,basic
user_0000810,acct_00072,intv_0000335,0,1,0.0,4,9.0,61.0,1,368.0,1.0,9,2,starter,basic
user_0000813,acct_00072,intv_0000336,0,1,0.0,2,6.0,27.0,0,181.0,1.0,6,2,starter,basic
user_0000818,acct_00072,intv_0000337,0,1,0.0,1,5.0,36.0,2,188.0,1.0,5,3,starter,basic
user_0000819,acct_00072,intv_0000338,1,1,0.0,2,7.0,39.0,6,253.0,1.1428571428571428,7,3,starter,basic
user_0000823,acct_00073,intv_0000339,1,1,0.0,2,10.0,48.0,1,298.0,1.0,10,2,growth,basic
user_0000826,acct_00073,intv_0000340,0,1,0.0,4,13.0,59.0,1,379.0,1.0769230769230769,13,3,growth,basic
user_0000828,acct_00073,intv_0000341,0,1,0.0,3,14.0,77.0,5,452.0,1.0,14,2,growth,basic
user_0000833,acct_00075,intv_0000342,0,1,0.0,3,14.0,73.0,2,448.0,1.0714285714285714,14,2,growth,basic
user_0000834,acct_00075,intv_0000343,0,1,0.0,2,7.0,31.0,2,191.0,1.0,7,2,growth,basic
user_0000836,acct_00075,intv_0000344,1,1,1.0,3,14.0,72.0,3,425.0,1.0714285714285714,14,3,growth,basic
user_0000837,acct_00075,intv_0000345,0,1,0.0,4,7.0,30.0,1,185.0,1.0,7,3,growth,basic
user_0000839,acct_00075,intv_0000346,0,1,1.0,2,9.0,45.0,2,279.0,1.1111111111111112,9,2,growth,basic
user_0000840,acct_00075,intv_0000347,0,1,0.0,4,14.0,62.0,6,383.0,1.0714285714285714,14,1,growth,basic
user_0000841,acct_00075,intv_0000348,0,1,0.0,3,7.0,35.0,3,204.0,1.0,7,2,growth,basic
user_0000844,acct_00075,intv_0000349,0,1,0.0,6,28.0,1638.0,0,6854.0,1.1428571428571428,28,2,growth,basic
user_0000846,acct_00075,intv_0000350,1,1,0.0,4,9.0,54.0,0,325.0,1.1111111111111112,9,2,growth,basic
user_0000847,acct_00075,intv_0000351,1,1,0.0,3,8.0,48.0,1,261.0,1.0,8,3,growth,basic
user_0000848,acct_00075,intv_0000352,0,1,0.0,3,10.0,47.0,3,261.0,1.2,10,1,growth,basic
user_0000849,acct_00075,intv_0000353,0,1,0.0,3,9.0,51.0,5,279.0,1.1111111111111112,9,1,growth,basic
user_0000851,acct_00075,intv_0000354,1,1,0.0,4,12.0,62.0,5,363.0,1.0833333333333333,12,2,growth,basic
user_0000853,acct_00076,intv_0000355,1,1,1.0,6,26.0,1471.0,0,5886.0,1.0769230769230769,26,2,growth,admin
user_0000854,acct_00076,intv_0000356,0,1,0.0,3,11.0,39.0,0,239.0,1.0,11,1,growth,basic
user_0000855,acct_00076,intv_0000357,0,0,,2,9.0,32.0,2,203.0,1.2222222222222223,9,1,growth,basic
user_0000860,acct_00076,intv_0000358,0,1,0.0,3,8.0,35.0,2,223.0,1.125,8,1,growth,basic
user_0000862,acct_00076,intv_0000359,0,1,0.0,1,6.0,41.0,6,220.0,1.1666666666666667,6,3,growth,basic
user_0000863,acct_00077,intv_0000360,0,0,,1,6.0,26.0,0,177.0,1.1666666666666667,6,3,starter,basic
user_0000866,acct_00077,intv_0000361,1,1,0.0,2,7.0,39.0,0,246.0,1.0,7,3,starter,basic
user_0000867,acct_00077,intv_0000362,1,1,0.0,7,30.0,1790.0,0,7224.0,1.0333333333333334,30,1,starter,admin
user_0000874,acct_00078,intv_0000363,0,1,0.0,5,28.0,1745.0,0,7292.82,1.1071428571428572,28,3,starter,power_user
user_0000876,acct_00078,intv_0000364,0,1,0.0,1,12.0,55.0,1,340.0,1.0,12,3,starter,basic
user_0000877,acct_00078,intv_0000365,0,1,0.0,2,9.0,60.0,5,329.0,1.0,9,1,starter,basic
user_0000878,acct_00078,intv_0000366,0,1,0.0,4,10.0,51.0,0,327.0,1.0,10,2,starter,basic
user_0000880,acct_00078,intv_0000367,0,1,0.0,4,7.0,33.0,1,209.0,1.0,7,2,starter,basic
user_0000881,acct_00078,intv_0000368,0,1,0.0,5,28.0,1768.0,0,7152.0,1.0357142857142858,28,3,starter,basic
user_0000883,acct_00078,intv_0000369,1,1,0.0,4,8.0,37.0,3,228.0,1.0,8,1,starter,basic
user_0000889,acct_00078,intv_0000370,0,1,0.0,3,6.0,36.0,1,224.0,1.0,6,1,starter,basic
user_0000890,acct_00078,intv_0000371,0,1,0.0,2,6.0,35.0,0,192.0,1.1666666666666667,6,2,starter,basic
user_0000891,acct_00078,intv_0000372,0,1,0.0,7,30.0,1790.0,0,7292.82,1.1,30,1,starter,power_user
user_0000892,acct_00078,intv_0000373,0,1,0.0,3,11.0,59.0,4,357.0,1.0,11,1,starter,basic
user_0000893,acct_00079,intv_0000374,0,1,0.0,4,10.0,57.0,3,348.0,1.1,10,1,starter,basic
user_0000895,acct_00079,intv_0000375,1,1,0.0,1,7.0,38.0,4,196.0,1.0,7,2,starter,basic
user_0000898,acct_00080,intv_0000376,0,1,0.0,2,13.0,71.0,7,442.0,1.0769230769230769,13,2,enterprise,basic
user_0000899,acct_00080,intv_0000377,1,1,1.0,3,8.0,50.0,4,315.0,1.0,8,2,enterprise,basic
user_0000904,acct_00080,intv_0000378,0,1,0.0,2,12.0,60.0,4,324.0,1.0833333333333333,12,1,enterprise,basic
user_0000911,acct_00081,intv_0000379,0,0,,3,9.0,50.0,1,260.0,1.1111111111111112,9,3,growth,basic
user_0000913,acct_00082,intv_0000380,0,1,1.0,2,7.0,35.0,2,188.0,1.1428571428571428,7,1,starter,basic
user_0000916,acct_00082,intv_0000381,0,1,0.0,2,7.0,44.0,7,267.0,1.1428571428571428,7,1,starter,basic
user_0000920,acct_00082,intv_0000382,0,1,0.0,5,12.0,52.0,3,294.0,1.0,12,3,starter,basic
user_0000922,acct_00082,intv_0000383,0,1,0.0,2,6.0,28.0,1,144.0,1.0,6,2,starter,basic
user_0000924,acct_00082,intv_0000384,0,1,0.0,1,6.0,32.0,2,200.0,1.1666666666666667,6,2,starter,basic
user_0000928,acct_00083,intv_0000385,1,0,,7,30.0,1787.0,0,6887.0,1.0666666666666667,30,1,starter,power_user
user_0000929,acct_00083,intv_0000386,0,1,0.0,5,28.0,1678.0,0,6593.0,1.0357142857142858,28,2,starter,basic
user_0000932,acct_00083,intv_0000387,0,1,0.0,2,7.0,33.0,1,210.0,1.1428571428571428,7,3,starter,basic
user_0000936,acct_00083,intv_0000388,0,1,0.0,1,9.0,48.0,2,278.0,1.1111111111111112,9,3,starter,basic
user_0000937,acct_00084,intv_0000389,1,1,0.0,2,10.0,52.0,0,303.0,1.1,10,2,starter,basic
user_0000938,acct_00084,intv_0000390,0,1,0.0,2,9.0,51.0,3,275.0,1.1111111111111112,9,3,starter,basic
user_0000942,acct_00084,intv_0000391,0,1,0.0,2,9.0,44.0,6,268.0,1.1111111111111112,9,2,starter,basic
user_0000944,acct_00084,intv_0000392,0,1,0.0,5,26.0,1560.0,0,6125.0,1.1153846153846154,26,3,starter,admin
user_0000949,acct_00084,intv_0000393,0,1,0.0,5,16.0,78.0,0,492.0,1.0625,16,1,starter,basic
user_0000952,acct_00085,intv_0000394,0,1,0.0,3,11.0,55.0,4,332.0,1.1818181818181819,11,1,starter,basic
user_0000954,acct_00085,intv_0000395,0,1,1.0,5,26.0,1481.0,0,6154.0,1.1153846153846154,26,3,starter,basic
user_0000955,acct_00085,intv_0000396,0,0,,3,8.0,35.0,1,202.0,1.0,8,2,starter,basic
user_0000961,acct_00085,intv_0000397,0,1,0.0,4,11.0,53.0,2,335.0,1.1818181818181819,11,1,starter,basic
user_0000963,acct_00085,intv_0000398,0,1,0.0,3,7.0,34.0,2,191.0,1.1428571428571428,7,3,starter,basic
user_0000965,acct_00085,intv_0000399,0,1,0.0,3,11.0,56.0,2,330.0,1.0909090909090908,11,1,starter,basic
user_0000968,acct_00085,intv_0000400,1,1,0.0,3,16.0,82.0,10,491.0,1.0,16,3,starter,basic
user_0000972,acct_00085,intv_0000401,1,1,0.0,7,29.0,1790.0,0,7022.0,1.103448275862069,29,1,starter,basic
user_0000973,acct_00085,intv_0000402,1,1,1.0,2,8.0,43.0,1,242.0,1.0,8,3,starter,basic
user_0000974,acct_00085,intv_0000403,0,1,0.0,3,9.0,52.0,1,319.0,1.0,9,2,starter,basic
user_0000978,acct_00085,intv_0000404,1,1,1.0,2,9.0,33.0,0,207.0,1.1111111111111112,9,2,starter,basic
user_0000979,acct_00085,intv_0000405,0,1,0.0,3,10.0,36.0,4,208.0,1.0,10,2,starter,basic
user_0000981,acct_00086,intv_0000406,0,1,0.0,4,27.0,1666.0,0,6724.0,1.0740740740740742,27,3,growth,admin
user_0000983,acct_00086,intv_0000407,0,1,0.0,3,8.0,49.0,6,288.0,1.125,8,2,growth,basic
user_0000987,acct_00086,intv_0000408,0,1,0.0,2,11.0,56.0,0,354.0,1.0909090909090908,11,1,growth,basic
user_0000988,acct_00086,intv_0000409,0,1,0.0,5,13.0,63.0,6,348.0,1.0769230769230769,13,2,growth,basic
user_0000990,acct_00087,intv_0000410,0,1,0.0,1,13.0,69.0,3,402.0,1.0,13,2,growth,basic
user_0000993,acct_00087,intv_0000411,1,1,1.0,2,11.0,45.0,0,283.0,1.1818181818181819,11,2,growth,basic
user_0000996,acct_00087,intv_0000412,0,1,0.0,2,9.0,46.0,1,288.0,1.1111111111111112,9,2,growth,basic
user_0000998,acct_00087,intv_0000413,0,1,0.0,1,11.0,50.0,5,299.0,1.0909090909090908,11,3,growth,basic
user_0001004,acct_00087,intv_0000414,1,1,0.0,3,11.0,56.0,3,328.0,1.1818181818181819,11,3,growth,basic
user_0001005,acct_00087,intv_0000415,0,1,1.0,4,8.0,50.0,4,275.0,1.0,8,1,growth,basic
user_0001008,acct_00087,intv_0000416,0,1,0.0,3,10.0,52.0,0,319.0,1.0,10,2,growth,basic
user_0001011,acct_00087,intv_0000417,0,1,0.0,2,7.0,34.0,2,194.0,1.0,7,2,growth,basic
user_0001012,acct_00087,intv_0000418,0,1,0.0,2,6.0,27.0,5,157.0,1.1666666666666667,6,2,growth,basic
user_0001019,acct_00087,intv_0000419,1,1,1.0,2,11.0,52.0,2,297.0,1.0,11,2,growth,basic
user_0001020,acct_00087,intv_0000420,0,1,0.0,1,9.0,44.0,0,242.0,1.1111111111111112,9,3,growth,basic
user_0001021,acct_00087,intv_0000421,0,1,0.0,2,6.0,32.0,1,199.0,1.1666666666666667,6,3,growth,basic
user_0001023,acct_00088,intv_0000422,0,1,0.0,3,8.0,32.0,5,175.0,1.125,8,3,enterprise,basic
user_0001024,acct_00088,intv_0000423,0,1,0.0,3,7.0,39.0,2,238.0,1.1428571428571428,7,1,enterprise,basic
user_0001025,acct_00088,intv_0000424,0,1,0.0,4,11.0,65.0,9,339.0,1.0,11,1,enterprise,basic
user_0001030,acct_00088,intv_0000425,1,1,1.0,3,12.0,58.0,6,318.0,1.1666666666666667,12,1,enterprise,basic
user_0001031,acct_00088,intv_0000426,1,1,0.0,3,9.0,55.0,6,352.0,1.1111111111111112,9,1,enterprise,basic
user_0001032,acct_00088,intv_0000427,1,1,0.0,2,15.0,81.0,1,470.0,1.2,15,3,enterprise,basic
user_0001034,acct_00089,intv_0000428,0,1,0.0,3,8.0,41.0,1,227.0,1.125,8,2,starter,basic
user_0001038,acct_00089,intv_0000429,0,0,,2,7.0,49.0,3,280.0,1.0,7,2,starter,basic
user_0001046,acct_00090,intv_0000430,1,1,0.0,3,11.0,46.0,3,306.0,1.0,11,2,starter,basic
user_0001047,acct_00090,intv_0000431,1,1,0.0,2,6.0,34.0,0,166.0,1.0,6,2,starter,basic
user_0001049,acct_00090,intv_0000432,0,1,0.0,2,8.0,33.0,1,198.0,1.125,8,3,starter,basic
user_0001051,acct_00091,intv_0000433,0,1,0.0,4,11.0,52.0,2,298.0,1.0909090909090908,11,2,growth,basic
user_0001054,acct_00091,intv_0000434,1,0,,6,27.0,1560.0,0,5977.0,1.1111111111111112,27,1,growth,admin
user_0001055,acct_00091,intv_0000435,0,1,0.0,1,9.0,39.0,0,238.0,1.2222222222222223,9,3,growth,basic
user_0001056,acct_00091,intv_0000436,0,1,0.0,4,12.0,54.0,1,312.0,1.0,12,1,growth,basic
user_0001057,acct_00091,intv_0000437,1,1,0.0,4,12.0,55.0,5,341.0,1.0,12,1,growth,basic
user_0001058,acct_00091,intv_0000438,1,1,1.0,4,10.0,49.0,3,287.0,1.0,10,1,growth,basic
user_0001061,acct_00092,intv_0000439,0,1,0.0,2,9.0,50.0,9,291.0,1.1111111111111112,9,3,growth,basic
user_0001062,acct_00092,intv_0000440,1,1,0.0,1,10.0,52.0,0,328.0,1.2,10,2,growth,basic
user_0001066,acct_00093,intv_0000441,1,1,0.0,2,11.0,54.0,6,320.0,1.0909090909090908,11,3,growth,basic
user_0001068,acct_00093,intv_0000442,0,1,1.0,2,8.0,36.0,4,225.0,1.0,8,1,growth,basic
user_0001069,acct_00093,intv_0000443,0,1,1.0,3,13.0,71.0,3,411.0,1.0769230769230769,13,2,growth,basic
user_0001071,acct_00094,intv_0000444,0,1,0.0,2,11.0,52.0,2,305.0,1.1818181818181819,11,2,growth,basic
user_0001077,acct_00094,intv_0000445,0,1,0.0,3,8.0,47.0,2,267.0,1.0,8,3,growth,basic
user_0001078,acct_00094,intv_0000446,0,1,0.0,5,12.0,69.0,11,391.0,1.0833333333333333,12,1,growth,basic
user_0001079,acct_00094,intv_0000447,1,1,0.0,3,9.0,40.0,0,252.0,1.0,9,2,growth,basic
user_0001080,acct_00094,intv_0000448,1,1,0.0,5,9.0,34.0,5,233.0,1.0,9,1,growth,basic
user_0001081,acct_00094,intv_0000449,0,1,0.0,1,7.0,38.0,1,223.0,1.1428571428571428,7,3,growth,basic
user_0001086,acct_00094,intv_0000450,0,0,,2,7.0,40.0,3,262.0,1.0,7,3,growth,basic
user_0001088,acct_00094,intv_0000451,0,1,1.0,5,28.0,1726.0,0,6663.0,1.0714285714285714,28,1,growth,basic
user_0001090,acct_00094,intv_0000452,1,1,0.0,2,7.0,28.0,0,172.0,1.1428571428571428,7,3,growth,basic
user_0001093,acct_00095,intv_0000453,1,1,0.0,6,29.0,1668.0,0,6887.0,1.0689655172413792,29,2,starter,power_user
user_0001095,acct_00095,intv_0000454,1,1,0.0,2,7.0,45.0,2,242.0,1.0,7,1,starter,basic
user_0001096,acct_00096,intv_0000455,0,0,,3,10.0,46.0,10,277.0,1.0,10,1,starter,basic
user_0001099,acct_00096,intv_0000456,1,1,0.0,1,12.0,52.0,2,356.0,1.1666666666666667,12,2,starter,basic
user_0001100,acct_00096,intv_0000457,0,0,,3,8.0,38.0,1,230.0,1.0,8,3,starter,basic
user_0001104,acct_00096,intv_0000458,0,1,0.0,5,28.0,1607.0,0,6480.0,1.0357142857142858,28,2,starter,power_user
user_0001110,acct_00097,intv_0000459,1,1,1.0,6,29.0,1634.0,0,6362.0,1.1379310344827587,29,1,starter,basic
user_0001111,acct_00097,intv_0000460,1,1,1.0,3,7.0,38.0,0,210.0,1.0,7,1,starter,basic
user_0001114,acct_00098,intv_0000461,0,1,0.0,4,10.0,38.0,0,257.0,1.0,10,3,starter,basic
user_0001116,acct_00098,intv_0000462,1,1,0.0,3,12.0,67.0,4,377.0,1.0833333333333333,12,2,starter,basic
